PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  777, 17, 44, 72, 60, 86, 56, 82, 61, 65
  251, 14, 66, 45, 30, 80, 60, 77, 51, 52
  839, 14, 41, 62, 50, 73, 50, 70, 63, 62
  458, 16, 36, 60, 74, 88, 65, 87, 62, 65
 1017, 17, 31, 49, 76, 83, 68, 75, 65, 65
 3323, 16, 29, 45, 62, 84, 54, 80, 55, 60
 3748, 14, 29, 48, 64, 86, 63, 80, 56, 58
 3120, 14, 29, 46, 73, 83, 60, 79, 60, 63
 2220, 14, 26, 38, 54, 86, 55, 86, 49, 46
 1802, 15, 35, 56, 46, 77, 42, 76, 52, 56
 3686, 16, 72, 50, 30, 81, 66, 78, 58, 57
 3795, 13, 29, 46, 71, 92, 59, 80, 55, 65
 1142, 14, 58, 38, 43, 79, 53, 78, 46, 48
 3435, 12, 31, 44, 31, 81, 37, 80, 41, 44
  108, 15, 53, 77, 56, 86, 59, 87, 60, 72
 3386, 16, 34, 56, 85, 89, 76, 87, 66, 70
  456, 18, 47, 90, 70, 88, 58, 87, 71, 85
 3822, 15, 51, 39, 26, 82, 53, 70, 42, 45
 3936, 11, 44, 34, 24, 76, 46, 70, 37, 36
 4001, 14, 48, 63, 49, 81, 51, 75, 62, 66
 1499, 17, 31, 46, 61, 93, 60, 80, 55, 60
   45, 17, 35, 60, 82, 85, 70, 67, 65, 67
  805, 15, 30, 55, 66, 84, 53, 86, 60, 61
  954, 17, 32, 47, 70, 84, 60, 75, 58, 60
 2291, 10, 45, 33, 25, 76, 41, 69, 37, 34
 3332, 14, 23, 45, 53, 80, 43, 77, 48, 44
 1008, 13, 36, 50, 38, 82, 42, 81, 48, 53
  618, 14, 29, 44, 63, 78, 60, 76, 55, 58
 2588, 10, 22, 36, 44, 92, 35, 83, 44, 41
   79, 17, 80, 48, 56, 83, 61, 80, 55, 53
 1813, 13, 31, 60, 51, 86, 42, 80, 50, 60
 2715, 16, 45, 65, 46, 81, 47, 81, 60, 70
 2709, 14, 30, 53, 48, 80, 39, 79, 47, 48
  503, 16, 56, 78, 56, 84, 58, 82, 61, 69
 2230, 66, 31, 31, 16, 66, 29, 60, 42, 28
 3593, 14, 24, 33, 50, 84, 48, 83, 46, 48
  951, 15, 32, 52, 80, 86, 69, 86, 68, 69
  457, 15, 33, 57, 80, 90, 80, 84, 73, 70
  764, 15, 84, 57, 62, 82, 67, 81, 58, 65
 2185, 12, 39, 56, 44, 78, 44, 69, 55, 55
 3328, 11, 46, 35, 26, 76, 46, 69, 37, 39
 2484, 13, 24, 47, 52, 81, 36, 81, 46, 43
 1270, 15, 62, 47, 29, 83, 60, 82, 52, 49
  288, 82, 35, 35, 18, 75, 34, 76, 45, 33
  900, 12, 27, 50, 59, 87, 44, 84, 53, 51
 1653, 12, 58, 40, 26, 81, 54, 77, 40, 42
 1281, 14, 62, 41, 28, 78, 50, 72, 44, 41
 1455, 13, 28, 57, 65, 86, 49, 83, 56, 61
 3317, 15, 37, 55, 39, 81, 42, 76, 48, 50
 2116, 13, 39, 52, 38, 79, 42, 64, 50, 55
  810, 17, 71, 48, 32, 75, 60, 63, 51, 52
 1232, 12, 37, 65, 56, 77, 46, 72, 51, 62
  387, 18, 64, 79, 46, 80, 57, 80, 67, 70
 1932, 13, 57, 37, 25, 75, 49, 70, 39, 39
 1066, 17, 62, 75, 44, 78, 58, 72, 62, 74
 1737, 14, 37, 54, 37, 80, 43, 75, 50, 55
 1449, 11, 50, 38, 35, 80, 47, 75, 39, 37
 1584, 12, 47, 37, 26, 78, 49, 73, 40, 38
  439, 14, 67, 49, 49, 81, 58, 77, 52, 52
 2055, 12, 61, 36, 26, 83, 52, 80, 42, 43
 3314, 51, 27, 24, 13, 68, 28, 66, 32, 25
  831, 15, 71, 48, 31, 80, 60, 80, 49, 51
  438, 86, 33, 33, 15, 72, 33, 71, 52, 35
  156, 17, 82, 62, 59, 81, 76, 77, 64, 64
  315, 19, 82, 57, 34, 83, 67, 77, 62, 64
 4053, 16, 29, 53, 64, 86, 45, 82, 55, 57
 1822, 12, 50, 38, 25, 83, 53, 82, 40, 39
  240, 17, 35, 77, 90, 88, 59, 78, 73, 74
 2984, 12, 32, 43, 33, 73, 33, 59, 40, 45
 1294, 13, 21, 47, 50, 84, 35, 67, 39, 43
 1131, 14, 43, 71, 43, 79, 47, 75, 57, 68
 2044, 12, 37, 48, 33, 80, 37, 80, 46, 50
 4017, 16, 32, 55, 85, 94, 74, 85, 74, 73
 2006, 14, 35, 55, 46, 87, 41, 79, 49, 54
 3770, 48, 24, 23, 13, 69, 25, 63, 29, 25
 2748, 10, 40, 31, 21, 81, 31, 70, 35, 35
 3263, 13, 26, 35, 56, 72, 51, 63, 48, 50
 2416, 13, 26, 47, 39, 69, 35, 59, 38, 47
 3181, 16, 73, 56, 35, 78, 68, 78, 57, 58
  646, 16, 31, 57, 68, 83, 52, 82, 60, 62
  978, 14, 58, 72, 45, 74, 55, 66, 64, 70
 3281, 18, 62, 73, 53, 80, 58, 82, 61, 65
 1707, 12, 47, 53, 36, 80, 42, 74, 53, 52
  579, 15, 59, 41, 29, 77, 53, 70, 45, 44
 1409, 14, 30, 57, 68, 83, 51, 82, 54, 58
  603, 66, 31, 31, 14, 71, 30, 64, 42, 30
 2282, 45, 25, 25, 11, 72, 25, 67, 26, 26
 2294, 11, 55, 42, 25, 70, 45, 64, 38, 37
 1093, 64, 28, 29, 13, 72, 28, 70, 35, 28
 2136, 14, 70, 46, 52, 80, 60, 74, 51, 52
 1170, 14, 27, 41, 51, 83, 41, 83, 50, 50
  857, 13, 68, 50, 47, 75, 57, 61, 48, 50
 3331, 11, 26, 33, 58, 85, 45, 88, 44, 50
 2048, 13, 48, 34, 35, 75, 46, 65, 39, 38
 1425, 12, 32, 61, 51, 85, 43, 77, 49, 59
 1410, 12, 26, 59, 66, 87, 45, 73, 53, 54
  262, 15, 34, 68, 84, 91, 65, 90, 70, 78
   87, 17, 75, 48, 55, 83, 66, 78, 53, 54
 1734, 12, 52, 36, 35, 80, 48, 79, 43, 43
 1708, 15, 55, 40, 39, 69, 50, 55, 43, 42
  377, 16, 48, 80, 65, 77, 64, 63, 73, 84
 1216, 17, 29, 51, 72, 81, 62, 75, 61, 61
 1094, 56, 27, 27, 12, 70, 29, 64, 37, 27
  520, 16, 42, 63, 52, 83, 54, 82, 60, 60
  580, 15, 73, 55, 52, 83, 69, 80, 56, 58
 4007, 17, 67, 46, 32, 80, 65, 67, 52, 50
 2066, 13, 58, 40, 27, 77, 51, 78, 42, 42
 1661, 12, 25, 33, 50, 92, 45, 81, 45, 46
  615, 13, 49, 57, 33, 78, 39, 71, 50, 55
 1585, 13, 65, 42, 46, 77, 60, 75, 43, 47
  243, 18, 77, 56, 32, 82, 69, 75, 57, 55
 3861, 51, 24, 23, 11, 72, 23, 67, 30, 25
 1896, 11, 60, 41, 26, 85, 51, 80, 41, 38
 3816, 16, 84, 59, 36, 76, 65, 72, 65, 65
  766, 15, 54, 78, 52, 86, 65, 84, 66, 74
  366, 17, 82, 59, 61, 80, 74, 77, 61, 60
   18, 55, 27, 26, 15, 66, 29, 60, 30, 28
 3824, 15, 52, 38, 37, 74, 50, 69, 44, 42
 1611, 14, 53, 38, 24, 80, 48, 74, 40, 40
 3390, 14, 32, 49, 71, 83, 66, 81, 64, 66
 1984, 12, 43, 48, 39, 82, 43, 86, 49, 49
 1220, 16, 70, 51, 50, 82, 62, 78, 53, 54
 1143, 15, 64, 41, 27, 76, 53, 69, 43, 47
 2462, 11, 51, 37, 25, 77, 45, 71, 37, 38
  573, 12, 24, 38, 53, 83, 48, 82, 51, 48
  376, 19, 61, 90, 58, 82, 62, 75, 75, 87
 2592, 50, 22, 22, 12, 61, 23, 52, 27, 25
 3841, 11, 29, 42, 29, 78, 32, 72, 39, 42
 3256, 57, 26, 26, 11, 70, 27, 68, 31, 27
 2023, 12, 51, 31, 25, 79, 46, 77, 38, 38
 1507, 15, 43, 66, 56, 84, 54, 79, 63, 61
 1188, 16, 29, 49, 70, 84, 63, 82, 60, 63
  555, 14, 29, 59, 71, 77, 51, 70, 60, 69
 3890, 47, 25, 22, 12, 69, 25, 70, 31, 26
 1662, 12, 33, 53, 45, 79, 44, 83, 51, 54
  910, 12, 39, 56, 38, 85, 42, 82, 51, 53
 2893, 10, 34, 46, 33, 78, 35, 73, 46, 47
  143, 15, 33, 71, 84, 75, 54, 60, 66, 75
 1127, 13, 37, 68, 59, 80, 50, 71, 58, 66
  411, 75, 33, 31, 15, 59, 33, 44, 44, 32
 3820, 51, 28, 27, 15, 68, 29, 59, 35, 29
 3368, 16, 31, 50, 67, 84, 65, 81, 61, 62
  796, 15, 40, 71, 63, 84, 51, 78, 61, 71
 1254, 14, 38, 60, 54, 75, 47, 64, 56, 62
 3916, 11, 31, 46, 31, 76, 34, 73, 41, 46
  729, 15, 35, 55, 81, 85, 71, 84, 69, 68
 3926, 13, 33, 46, 32, 78, 36, 73, 42, 47
 3528, 11, 25, 55, 60, 83, 44, 80, 50, 49
  350, 18, 50, 97, 83, 84, 75, 85, 89, 92
 1772, 12, 25, 37, 43, 81, 40, 74, 48, 49
 2695, 12, 48, 28, 24, 76, 45, 67, 33, 34
 3261, 13, 55, 40, 36, 81, 48, 82, 43, 45
  265, 85, 36, 36, 17, 70, 34, 63, 50, 34
 3873, 45, 25, 23, 11, 62, 26, 51, 27, 26
  676, 14, 64, 48, 30, 75, 61, 63, 50, 53
 2832, 11, 34, 52, 33, 75, 36, 70, 45, 50
 3229, 15, 50, 40, 34, 78, 48, 71, 40, 40
 2504, 12, 33, 57, 36, 82, 39, 79, 48, 52
 1168, 14, 70, 45, 50, 83, 60, 75, 60, 48
 3188, 16, 30, 57, 67, 81, 53, 73, 60, 65
  421, 15, 80, 51, 57, 78, 67, 73, 54, 54
 2868, 13, 42, 33, 23, 80, 43, 80, 37, 38
 1663, 14, 28, 46, 53, 80, 40, 76, 49, 50
 1915, 14, 50, 35, 24, 67, 46, 58, 39, 40
 1191, 14, 29, 48, 58, 83, 43, 77, 51, 51
 1705, 14, 28, 38, 58, 73, 51, 67, 51, 51
 3708, 13, 56, 37, 28, 70, 49, 56, 40, 40
  511, 73, 29, 30, 14, 71, 32, 67, 44, 32
 3937, 14, 37, 57, 35, 76, 39, 74, 46, 57
  937, 13, 59, 69, 36, 79, 50, 76, 54, 66
 1933, 10, 30, 51, 31, 82, 36, 79, 41, 49
 2344, 54, 26, 26, 13, 69, 28, 66, 37, 29
 1111, 12, 35, 65, 54, 83, 48, 78, 54, 61
 1155, 14, 33, 55, 68, 85, 55, 80, 61, 63
 3071, 12, 50, 30, 25, 77, 46, 76, 34, 36
 2290, 14, 48, 36, 32, 82, 46, 80, 40, 37
  638, 15, 41, 69, 59, 88, 55, 81, 62, 67
  373, 16, 80, 49, 53, 81, 65, 68, 53, 60
 1192, 79, 35, 31, 18, 71, 35, 64, 51, 32
  341, 17, 87, 61, 38, 82, 80, 75, 64, 66
  334, 18, 47, 91, 74, 86, 62, 84, 63, 88
   42, 19, 38, 84, 96, 82, 64, 79, 78, 84
  124, 17, 71, 50, 30, 72, 69, 65, 55, 56
 1835, 11, 29, 57, 46, 86, 39, 83, 45, 56
  476, 17, 47, 86, 69, 82, 59, 81, 64, 75
  890, 16, 60, 45, 29, 73, 57, 67, 45, 48
 2663, 12, 33, 57, 34, 69, 37, 61, 46, 56
 1975, 13, 28, 49, 58, 89, 39, 84, 49, 54
 3427, 14, 61, 45, 42, 80, 59, 77, 49, 49
 3391, 16, 59, 84, 56, 83, 58, 77, 71, 80
 3315, 15, 48, 40, 26, 78, 49, 73, 41, 44
 3094, 12, 25, 43, 50, 81, 34, 73, 44, 47
 3959, 14, 28, 45, 64, 71, 54, 58, 54, 60
 1709, 13, 54, 40, 36, 81, 50, 81, 45, 43
 2919, 13, 25, 32, 51, 88, 45, 82, 44, 45
 3161, 15, 65, 46, 29, 87, 58, 85, 48, 47
  247, 18, 87, 56, 31, 76, 84, 72, 60, 75
 1435, 15, 39, 67, 60, 82, 49, 84, 56, 63
 2060, 14, 56, 39, 38, 76, 49, 70, 40, 40
 3413, 13, 49, 34, 23, 77, 44, 73, 37, 37
 3202, 14, 60, 47, 30, 78, 60, 75, 49, 50
 1808, 13, 25, 37, 60, 87, 55, 87, 51, 49
 2624, 12, 51, 32, 27, 76, 44, 74, 36, 37
 1519, 12, 60, 40, 27, 70, 54, 75, 46, 47
  474, 14, 45, 63, 47, 76, 49, 67, 58, 60
  317, 17, 85, 60, 56, 80, 70, 75, 64, 63
 1318, 14, 44, 63, 43, 79, 48, 77, 65, 63
  704, 16, 74, 56, 55, 72, 71, 61, 59, 60
  494, 16, 79, 56, 55, 79, 70, 76, 60, 60
 2833, 11, 52, 33, 24, 70, 44, 63, 35, 38
  142, 15, 33, 52, 82, 91, 69, 89, 61, 62
 1818, 11, 53, 38, 27, 67, 52, 54, 38, 40
  554, 13, 32, 49, 68, 88, 62, 82, 62, 65
 1196, 13, 66, 43, 29, 82, 55, 65, 45, 44
 3548, 19, 52, 89, 76, 88, 64, 88, 69, 85
 2292, 14, 41, 49, 29, 76, 36, 66, 47, 50
 3158, 13, 61, 44, 43, 83, 56, 78, 47, 50
  275, 13, 42, 60, 44, 80, 47, 79, 55, 60
 3911, 13, 34, 49, 32, 75, 37, 77, 43, 47
   39, 17, 60, 81, 61, 85, 64, 77, 65, 70
 3614, 15, 66, 78, 47, 86, 58, 85, 69, 70
 1922, 14, 27, 45, 50, 85, 41, 85, 49, 48
 3693, 13, 47, 34, 24, 81, 44, 80, 37, 35
 2086, 13, 63, 44, 27, 75, 55, 68, 41, 44
 3175, 11, 47, 36, 24, 75, 49, 70, 38, 41
 3740, 12, 23, 33, 41, 84, 43, 76, 42, 44
  817, 14, 49, 69, 47, 77, 50, 72, 60, 66
  112, 18, 47, 85, 71, 77, 60, 70, 70, 78
 3352, 15, 54, 68, 54, 85, 58, 85, 62, 62
 3868, 17, 39, 66, 55, 80, 51, 74, 60, 60
 2990, 14, 51, 33, 37, 80, 47, 76, 38, 37
 2388, 12, 32, 44, 32, 81, 37, 77, 42, 46
 3195, 16, 45, 78, 66, 81, 57, 69, 67, 79
 2716, 52, 24, 26, 13, 67, 26, 64, 32, 23
  406, 17, 34, 56, 82, 84, 75, 91, 62, 71
  882, 16, 61, 46, 28, 82, 55, 76, 46, 46
 3222, 16, 78, 50, 56, 81, 65, 79, 55, 58
  172, 15, 73, 47, 29, 70, 62, 56, 53, 52
 3986, 13, 47, 68, 47, 76, 52, 68, 60, 62
 1989, 13, 28, 42, 52, 83, 45, 83, 49, 50
   46, 90, 35, 34, 17, 75, 37, 71, 52, 34
 3591, 13, 35, 48, 34, 73, 40, 63, 45, 48
   22, 17, 89, 60, 34, 74, 81, 61, 65, 64
  938, 12, 57, 38, 31, 79, 56, 77, 41, 43
  423, 16, 36, 59, 51, 87, 46, 81, 53, 58
 3304, 17, 73, 65, 51, 73, 68, 62, 58, 55
 3872, 14, 64, 49, 30, 78, 60, 71, 53, 51
 3983, 13, 48, 64, 46, 79, 51, 75, 58, 60
 2152, 59, 27, 27, 14, 64, 25, 57, 29, 25
 1981, 11, 51, 38, 25, 79, 48, 80, 40, 38
 1354, 15, 46, 67, 50, 81, 48, 78, 56, 65
  276, 16, 50, 89, 79, 84, 65, 83, 63, 83
  206, 14, 62, 42, 28, 82, 50, 76, 46, 45
 4049, 14, 60, 47, 31, 78, 55, 71, 47, 45
 1103, 12, 44, 55, 43, 82, 46, 77, 57, 55
 1543, 14, 58, 42, 39, 85, 54, 85, 45, 43
 2869, 10, 35, 44, 32, 80, 37, 78, 46, 41
  989, 16, 57, 70, 39, 71, 49, 61, 61, 68
  647, 72, 32, 32, 17, 71, 31, 63, 39, 29
  697, 14, 29, 47, 69, 84, 75, 85, 65, 66
 1867, 12, 50, 33, 23, 74, 45, 63, 38, 36
 3134, 13, 65, 40, 47, 75, 55, 68, 44, 50
 2955, 10, 43, 50, 30, 75, 39, 69, 48, 50
 2795, 12, 52, 39, 37, 75, 51, 73, 40, 43
 3393, 15, 49, 80, 70, 84, 63, 82, 55, 63
 2530, 13, 52, 34, 36, 80, 46, 80, 42, 39
 1618, 15, 25, 35, 45, 82, 48, 81, 50, 48
 1552, 14, 57, 61, 40, 82, 46, 84, 52, 61
  119, 80, 34, 30, 15, 66, 33, 59, 45, 32
 3397, 16, 35, 56, 83, 80, 66, 72, 61, 72
 1036, 15, 39, 65, 57, 82, 48, 81, 55, 63
  263, 17, 33, 54, 75, 93, 70, 76, 69, 69
 2956, 12, 53, 33, 26, 77, 47, 62, 37, 37
 1194, 12, 63, 42, 44, 85, 56, 79, 46, 43
 4018, 64, 30, 30, 17, 70, 31, 65, 43, 29
 3422, 12, 29, 41, 61, 85, 54, 80, 54, 55
  858, 16, 39, 66, 56, 81, 51, 85, 55, 65
  464, 16, 78, 55, 55, 75, 71, 66, 60, 59
 3525, 15, 43, 58, 42, 80, 45, 76, 54, 58
 1239, 13, 67, 41, 27, 85, 58, 82, 48, 50
  174, 15, 86, 53, 33, 81, 70, 81, 55, 70
  859, 16, 69, 47, 50, 84, 59, 71, 49, 50
 3968, 14, 33, 53, 68, 81, 65, 74, 65, 65
  993, 16, 32, 52, 71, 88, 67, 77, 62, 68
 3307, 14, 32, 57, 76, 77, 74, 62, 69, 68
 3282, 14, 50, 35, 25, 79, 52, 76, 39, 41
  683, 17, 64, 80, 44, 75, 58, 77, 67, 75
 2674, 13, 51, 33, 24, 77, 51, 69, 35, 37
 3694, 13, 49, 66, 48, 81, 53, 77, 61, 63
 1857, 14, 27, 40, 45, 85, 37, 77, 44, 46
  395, 17, 76, 54, 51, 81, 68, 81, 60, 57
 1132, 15, 38, 65, 56, 82, 47, 85, 54, 66
 2834, 11, 47, 34, 23, 72, 43, 74, 38, 38
 2891, 51, 23, 26, 12, 70, 23, 70, 29, 26
 1924, 11, 26, 49, 56, 83, 45, 83, 49, 47
 1937, 11, 35, 56, 37, 80, 40, 81, 48, 52
 3192, 13, 31, 49, 42, 86, 38, 80, 44, 51
 1787, 14, 44, 33, 24, 79, 47, 79, 36, 35
  103, 15, 80, 55, 33, 79, 68, 78, 59, 59
 2631, 13, 48, 35, 25, 78, 50, 77, 38, 39
 3191, 15, 32, 49, 63, 83, 66, 77, 55, 64
 3776, 13, 26, 50, 56, 80, 38, 76, 46, 49
 2582, 13, 30, 50, 31, 71, 37, 61, 41, 49
 2052, 13, 53, 37, 28, 76, 50, 73, 41, 42
 1684, 14, 38, 47, 35, 76, 42, 69, 49, 48
 2485, 12, 44, 53, 33, 74, 41, 67, 49, 55
 1353, 15, 59, 43, 42, 77, 55, 67, 48, 50
  684, 16, 45, 72, 47, 81, 50, 77, 59, 70
 1853, 11, 28, 47, 40, 77, 39, 72, 46, 46
 3815, 74, 36, 32, 16, 72, 34, 72, 48, 34
 1573, 14, 40, 59, 39, 77, 42, 70, 50, 60
 2071, 14, 29, 47, 53, 85, 41, 85, 50, 53
 2618, 13, 29, 51, 43, 74, 39, 63, 43, 50
 3140, 57, 28, 25, 15, 71, 27, 67, 36, 25
 3862, 10, 46, 32, 24, 80, 41, 81, 34, 34
 3966, 20, 78, 59, 36, 87, 72, 73, 60, 61
 3939, 14, 25, 40, 49, 81, 42, 82, 46, 43
  645, 16, 51, 68, 48, 82, 55, 87, 63, 68
 4012, 14, 42, 62, 51, 83, 50, 78, 61, 55
  516, 14, 71, 49, 33, 63, 65, 57, 53, 53
 1738, 12, 50, 57, 34, 84, 42, 87, 48, 56
 2186, 11, 51, 36, 23, 80, 44, 76, 33, 37
 2193, 12, 28, 50, 57, 86, 43, 84, 56, 54
 1112, 14, 65, 47, 47, 86, 53, 81, 46, 49
 1278, 12, 61, 38, 25, 76, 53, 74, 44, 44
 2276, 15, 50, 36, 28, 80, 49, 83, 42, 42
 1451, 11, 34, 55, 39, 72, 37, 59, 45, 49
 2732, 12, 51, 32, 28, 76, 44, 83, 42, 34
 3874, 12, 23, 34, 47, 78, 45, 74, 45, 44
 1596, 13, 27, 47, 57, 79, 41, 74, 51, 56
 1085, 16, 30, 51, 78, 79, 67, 70, 62, 68
 2092, 14, 35, 53, 41, 79, 40, 74, 51, 53
 3837, 11, 25, 37, 56, 78, 49, 58, 50, 51
 1009, 16, 53, 74, 47, 81, 52, 76, 62, 72
   84, 14, 43, 70, 60, 87, 53, 84, 64, 70
 3724, 69, 31, 32, 16, 71, 30, 71, 43, 32
 2518, 13, 50, 32, 26, 81, 48, 78, 37, 38
 1044, 16, 71, 49, 31, 80, 61, 77, 53, 50
 3295, 12, 41, 33, 24, 70, 43, 63, 36, 38
  633, 15, 47, 70, 44, 85, 51, 81, 53, 68
 3887, 14, 27, 55, 61, 85, 40, 83, 50, 53
 4003, 17, 64, 47, 30, 79, 61, 74, 52, 52
 2285, 11, 50, 30, 22, 78, 41, 65, 35, 33
  178, 17, 82, 50, 34, 80, 66, 77, 55, 56
  238, 17, 33, 55, 77, 89, 73, 84, 73, 74
 3374, 14, 66, 48, 31, 74, 63, 77, 52, 55
 1591, 16, 35, 68, 58, 83, 48, 81, 52, 65
 2440, 11, 29, 51, 45, 73, 36, 76, 44, 50
 1660, 12, 27, 50, 57, 87, 42, 85, 49, 52
  559, 14, 75, 52, 33, 81, 64, 85, 54, 57
 1060, 13, 43, 57, 37, 77, 44, 66, 48, 50
 1295, 13, 26, 50, 57, 72, 42, 63, 52, 53
 1097, 16, 68, 41, 27, 80, 62, 76, 49, 47
  349, 16, 64, 88, 60, 85, 67, 84, 78, 89
 3157, 14, 60, 43, 42, 81, 58, 72, 48, 48
 1283, 12, 63, 40, 27, 81, 55, 74, 45, 45
 3339, 17, 36, 68, 83, 89, 62, 84, 63, 67
 3127, 14, 45, 64, 46, 83, 52, 79, 60, 61
 4016, 16, 61, 44, 31, 78, 61, 71, 45, 48
 3300, 13, 50, 34, 37, 78, 44, 78, 33, 34
 3917, 11, 51, 31, 24, 80, 44, 69, 36, 35
 3691, 77, 36, 34, 17, 70, 33, 63, 47, 33
  261, 17, 33, 68, 83, 93, 56, 81, 68, 74
 3527, 13, 41, 57, 39, 78, 44, 70, 51, 60
 3731, 12, 46, 63, 46, 78, 47, 76, 54, 60
 1217, 55, 25, 24, 11, 72, 27, 74, 30, 25
  442, 16, 84, 57, 35, 77, 77, 70, 58, 60
 3293, 12, 26, 32, 47, 86, 46, 81, 45, 43
 1715, 56, 29, 26, 14, 71, 26, 71, 34, 25
 2900, 12, 43, 32, 28, 82, 41, 72, 37, 39
 3676, 13, 32, 50, 30, 70, 35, 70, 40, 44
 1902, 14, 35, 62, 55, 83, 48, 87, 51, 60
  723, 16, 33, 56, 73, 89, 61, 79, 62, 62
 2257, 12, 61, 38, 26, 82, 52, 75, 42, 41
 1921, 14, 26, 38, 53, 83, 54, 77, 49, 47
  444, 15, 93, 60, 57, 90, 75, 86, 61, 70
  295, 17, 56, 72, 56, 85, 58, 80, 62, 63
 2957, 11, 33, 48, 34, 79, 36, 76, 42, 51
 3206, 14, 27, 47, 57, 87, 50, 78, 57, 57
 2958, 12, 27, 35, 53, 76, 47, 66, 46, 46
  224, 17, 68, 46, 31, 81, 70, 81, 52, 52
 3533, 17, 85, 57, 36, 83, 71, 86, 68, 62
  396, 15, 46, 86, 69, 85, 62, 80, 62, 82
 3478, 12, 25, 41, 48, 83, 40, 74, 47, 51
 1544, 12, 64, 43, 44, 76, 61, 70, 43, 45
 1171, 16, 70, 45, 29, 83, 58, 82, 48, 51
  740, 16, 47, 63, 49, 89, 53, 80, 60, 61
 4025, 13, 55, 44, 40, 77, 57, 74, 45, 46
 1267, 13, 45, 59, 38, 83, 44, 81, 54, 59
 1240, 14, 57, 41, 28, 77, 54, 70, 50, 47
  448, 19, 80, 54, 60, 88, 67, 84, 59, 63
 4036, 15, 28, 42, 51, 83, 53, 77, 54, 53
  320, 18, 82, 61, 56, 80, 75, 76, 65, 62
 1521, 14, 72, 47, 48, 81, 61, 78, 50, 52
 1574, 15, 33, 54, 48, 77, 42, 67, 51, 53
 1518, 63, 27, 29, 13, 72, 28, 69, 39, 26
 2083, 14, 25, 38, 57, 86, 51, 85, 51, 52
  234, 15, 73, 83, 46, 86, 60, 87, 70, 80
 3738, 15, 37, 50, 40, 70, 42, 58, 51, 48
  845, 16, 37, 69, 61, 75, 48, 64, 56, 61
 1345, 57, 26, 23, 11, 65, 28, 59, 29, 26
 1452, 16, 37, 67, 56, 81, 49, 82, 56, 65
 1541, 62, 27, 26, 15, 72, 30, 71, 39, 27
 2678, 10, 34, 50, 32, 79, 37, 75, 41, 49
 2574, 13, 38, 51, 35, 76, 37, 65, 43, 51
 2724, 12, 35, 40, 34, 77, 39, 73, 45, 41
 1812, 14, 26, 39, 48, 85, 41, 77, 49, 49
 3534, 19, 34, 60, 86, 84, 76, 80, 71, 73
  892, 14, 42, 58, 41, 83, 46, 84, 60, 58
  342, 17, 62, 50, 34, 84, 60, 84, 55, 60
  322, 19, 59, 80, 59, 84, 63, 81, 62, 63
 2094, 14, 41, 59, 39, 76, 44, 72, 56, 58
  497, 15, 56, 75, 57, 86, 59, 84, 60, 64
 3499, 11, 50, 30, 22, 80, 43, 79, 35, 36
 2505, 13, 35, 46, 34, 79, 35, 78, 46, 48
 1710, 15, 61, 44, 27, 71, 52, 63, 42, 42
 2310, 13, 23, 30, 50, 91, 41, 83, 42, 41
 1558, 16, 37, 58, 47, 83, 48, 80, 54, 57
 1023, 17, 71, 45, 54, 82, 58, 82, 51, 50
 3059, 12, 48, 30, 24, 77, 38, 74, 36, 36
  860, 13, 59, 39, 43, 86, 51, 81, 44, 43
