PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  481, 15, 32, 56, 68, 88, 47, 90, 57, 60
  365, 14, 47, 72, 64, 90, 58, 85, 57, 71
  147, 17, 51, 84, 59, 88, 56, 88, 67, 81
  300, 16, 31, 63, 76, 87, 50, 79, 55, 62
    2, 88, 39, 37, 19, 78, 35, 75, 54, 36
  885, 16, 43, 66, 54, 73, 47, 71, 58, 69
  853, 16, 69, 43, 29, 87, 60, 76, 43, 51
  328, 19, 82, 52, 32, 87, 73, 81, 50, 56
 1903, 13, 70, 42, 28, 79, 62, 73, 42, 48
  301, 19, 37, 72, 87, 93, 69, 87, 75, 79
  242, 14, 51, 62, 40, 82, 51, 76, 55, 60
  234, 15, 81, 51, 58, 81, 70, 72, 52, 54
 2716, 14, 46, 71, 58, 79, 59, 77, 64, 71
 2927, 14, 64, 43, 29, 70, 56, 61, 42, 46
  544, 16, 61, 46, 40, 83, 59, 77, 47, 50
 2845, 16, 42, 74, 60, 82, 50, 81, 64, 71
 2975, 17, 44, 73, 62, 85, 54, 81, 65, 73
  831, 16, 82, 50, 31, 74, 71, 65, 50, 57
  322, 14, 31, 63, 73, 86, 57, 77, 57, 65
  785, 16, 75, 49, 30, 85, 66, 85, 46, 54
  384, 16, 54, 71, 54, 82, 58, 71, 63, 73
 2741, 14, 60, 46, 42, 76, 56, 64, 46, 48
  450, 15, 84, 52, 32, 82, 77, 85, 55, 60
   86, 19, 37, 70, 84, 90, 62, 89, 67, 74
  694, 18, 35, 50, 77, 85, 67, 81, 60, 66
  815, 12, 49, 61, 45, 87, 46, 74, 51, 67
 2807, 14, 29, 57, 68, 90, 50, 81, 60, 63
 2960, 16, 33, 73, 85, 90, 65, 81, 72, 73
 2818, 15, 57, 66, 42, 81, 45, 78, 52, 64
 2822, 14, 31, 42, 69, 81, 60, 79, 54, 59
   44, 18, 37, 60, 94, 89, 82, 85, 70, 81
  675, 16, 31, 59, 73, 89, 53, 83, 56, 67
 3014, 64, 31, 31, 14, 73, 31, 69, 42, 28
    8, 18, 96, 64, 63, 93, 77, 86, 73, 71
  152, 18, 57, 85, 57, 77, 58, 79, 62, 80
 2961, 18, 35, 59, 88, 86, 76, 85, 72, 75
  482, 15, 43, 75, 61, 85, 55, 86, 62, 71
  423, 85, 35, 33, 15, 60, 35, 61, 44, 32
  104, 19, 59, 76, 57, 84, 57, 73, 66, 76
 2875, 15, 58, 65, 37, 81, 52, 82, 58, 64
  874, 72, 30, 27, 14, 70, 31, 71, 40, 30
  562, 14, 35, 67, 75, 92, 56, 87, 61, 69
  554, 16, 80, 48, 34, 87, 69, 82, 49, 57
  233, 17, 63, 75, 48, 79, 59, 85, 62, 77
 2826, 17, 52, 80, 71, 87, 59, 82, 75, 90
  911, 16, 35, 52, 77, 90, 69, 78, 64, 69
  323, 18, 36, 71, 88, 91, 61, 92, 77, 79
  315, 18, 53, 89, 73, 86, 64, 90, 85, 88
  235, 15, 82, 50, 33, 81, 74, 80, 52, 54
  871, 15, 34, 49, 77, 87, 70, 83, 59, 66
  711, 17, 52, 62, 38, 73, 53, 78, 56, 66
  887, 16, 54, 64, 39, 84, 53, 75, 54, 66
 2793, 18, 70, 45, 29, 81, 65, 76, 48, 51
  274, 16, 34, 54, 82, 84, 74, 74, 65, 68
   54, 19, 87, 62, 36, 86, 78, 90, 58, 64
  154, 16, 32, 67, 76, 90, 55, 76, 56, 64
 2901, 16, 44, 63, 47, 78, 52, 82, 58, 67
  552, 17, 91, 58, 38, 87, 80, 81, 57, 65
 2994, 17, 80, 51, 29, 84, 69, 76, 59, 59
  903, 15, 57, 64, 44, 75, 58, 74, 57, 69
 2871, 14, 32, 50, 80, 81, 64, 79, 68, 70
  354, 18, 84, 51, 34, 85, 75, 74, 52, 56
  677, 17, 36, 66, 76, 91, 56, 85, 61, 67
  516, 15, 72, 45, 29, 82, 63, 80, 43, 46
 2965, 14, 41, 72, 59, 83, 52, 78, 57, 64
  750, 12, 50, 61, 35, 85, 54, 79, 53, 62
  474, 15, 64, 43, 31, 86, 61, 75, 48, 52
 2828, 18, 87, 54, 32, 82, 73, 79, 58, 59
 2830, 16, 52, 82, 56, 80, 59, 79, 68, 81
 2863, 15, 56, 68, 40, 77, 48, 75, 64, 71
  404, 16, 81, 53, 32, 71, 73, 72, 53, 58
 2938, 16, 49, 60, 40, 82, 52, 85, 56, 67
  107, 17, 60, 80, 59, 75, 56, 75, 75, 84
  765, 16, 70, 44, 28, 75, 64, 77, 46, 52
  374, 17, 77, 51, 56, 82, 66, 72, 50, 56
  869, 16, 30, 41, 69, 88, 57, 78, 52, 64
  897, 17, 69, 51, 45, 74, 63, 74, 46, 55
 2897, 15, 69, 45, 30, 78, 66, 80, 48, 49
 3001, 19, 78, 51, 34, 80, 67, 77, 58, 61
  812, 17, 70, 43, 31, 73, 63, 73, 46, 51
  275, 19, 34, 67, 82, 90, 61, 88, 64, 74
 2892, 16, 66, 43, 28, 81, 61, 76, 47, 47
 1894, 15, 29, 43, 69, 78, 63, 74, 52, 58
  609, 16, 36, 67, 79, 89, 61, 84, 61, 70
   93, 84, 34, 32, 17, 76, 36, 78, 50, 33
  103, 19, 55, 86, 61, 85, 63, 76, 70, 84
 3009, 18, 36, 56, 92, 92, 80, 84, 76, 79
 2829, 16, 75, 54, 33, 82, 79, 76, 59, 60
  213, 16, 85, 54, 35, 78, 72, 81, 52, 56
  886, 15, 40, 73, 61, 87, 47, 76, 53, 68
  801, 14, 33, 58, 71, 90, 53, 78, 58, 66
  216, 16, 65, 73, 44, 81, 64, 77, 68, 80
  604, 18, 46, 81, 72, 82, 54, 67, 65, 77
  739, 14, 34, 67, 76, 88, 56, 89, 58, 64
  627, 17, 54, 66, 48, 74, 59, 69, 56, 64
  217, 18, 57, 74, 61, 84, 57, 79, 65, 79
  201, 18, 32, 56, 86, 86, 78, 86, 67, 73
  827, 76, 34, 31, 16, 79, 33, 77, 39, 32
  726, 17, 76, 46, 30, 81, 67, 73, 46, 53
  512, 12, 67, 44, 29, 87, 60, 84, 41, 49
  825, 17, 33, 58, 67, 81, 49, 65, 55, 63
  833, 18, 75, 56, 52, 72, 68, 72, 53, 57
 2706, 19, 34, 78, 94, 82, 62, 75, 77, 79
  158, 88, 33, 35, 17, 81, 36, 70, 49, 36
  178, 16, 37, 70, 89, 88, 58, 84, 78, 78
 2681, 15, 33, 72, 88, 83, 63, 81, 77, 81
  912, 17, 31, 62, 77, 87, 56, 83, 66, 76
  614, 80, 35, 33, 17, 76, 33, 67, 46, 31
  410, 15, 48, 82, 73, 85, 54, 75, 64, 77
  148, 16, 47, 83, 72, 88, 61, 78, 72, 82
  687, 15, 71, 52, 48, 85, 62, 72, 47, 52
 2813, 13, 70, 42, 27, 74, 59, 78, 43, 46
  119, 16, 75, 59, 50, 80, 71, 69, 50, 63
  510, 66, 32, 30, 13, 78, 33, 73, 37, 31
   27, 18, 91, 58, 33, 80, 82, 82, 60, 68
  907, 17, 44, 73, 63, 69, 48, 56, 59, 70
  806, 69, 32, 28, 14, 76, 30, 63, 39, 29
  356, 17, 86, 54, 32, 83, 75, 74, 54, 62
   71, 18, 85, 53, 36, 81, 76, 81, 54, 63
  444, 18, 35, 72, 85, 94, 58, 84, 69, 73
  265, 17, 52, 83, 74, 84, 56, 75, 64, 78
  737, 16, 52, 69, 49, 84, 58, 88, 56, 74
 2768, 16, 28, 55, 66, 81, 52, 82, 59, 60
  215, 17, 84, 52, 34, 87, 69, 79, 54, 60
 2688, 15, 55, 73, 55, 83, 51, 85, 62, 72
  204, 18, 62, 82, 61, 90, 61, 88, 67, 83
  900, 17, 53, 65, 48, 83, 52, 74, 56, 70
  602, 17, 77, 58, 54, 85, 69, 81, 56, 58
 2878, 15, 43, 68, 60, 77, 49, 76, 59, 68
  161, 16, 82, 54, 32, 78, 81, 75, 58, 60
  610, 19, 35, 66, 79, 93, 60, 84, 66, 75
 3015, 13, 47, 67, 45, 84, 49, 79, 61, 66
 2814, 14, 65, 44, 29, 74, 57, 74, 42, 47
 2726, 14, 62, 46, 41, 77, 57, 72, 52, 51
 2886, 16, 43, 73, 65, 78, 53, 77, 63, 69
  679, 18, 34, 73, 83, 86, 61, 86, 67, 74
 2920, 13, 28, 39, 57, 78, 50, 69, 52, 52
  561, 18, 45, 78, 66, 88, 58, 78, 62, 79
  231, 78, 34, 31, 16, 77, 35, 70, 46, 34
   50, 18, 83, 52, 39, 82, 76, 91, 61, 63
  783, 16, 73, 48, 29, 85, 64, 84, 46, 48
  183, 18, 54, 85, 76, 89, 68, 88, 70, 85
  308, 18, 86, 63, 61, 80, 71, 67, 58, 59
  195, 17, 49, 86, 76, 85, 59, 83, 79, 86
 2979, 15, 67, 44, 29, 74, 61, 76, 46, 46
  854, 16, 75, 49, 51, 88, 61, 79, 46, 55
 2714, 16, 72, 51, 31, 75, 69, 75, 52, 55
 2773, 80, 33, 34, 15, 71, 37, 73, 45, 34
  225, 16, 35, 69, 85, 91, 63, 87, 64, 74
  149, 19, 60, 83, 58, 71, 61, 65, 71, 81
  260, 18, 83, 54, 35, 81, 77, 75, 54, 60
 2819, 14, 38, 67, 59, 75, 52, 76, 54, 59
 2691, 16, 73, 55, 49, 82, 66, 82, 51, 53
 2705, 16, 52, 82, 73, 81, 63, 83, 70, 78
  791, 14, 75, 54, 51, 87, 60, 80, 46, 54
  202, 16, 34, 73, 82, 91, 67, 75, 65, 77
 2912, 15, 52, 37, 27, 68, 50, 66, 36, 41
  425, 18, 83, 51, 33, 84, 76, 88, 54, 61
 2729, 14, 44, 59, 48, 78, 46, 67, 57, 61
  661, 19, 84, 57, 32, 88, 70, 77, 52, 60
  170, 16, 63, 77, 56, 84, 66, 81, 68, 77
  406, 18, 81, 56, 57, 81, 64, 80, 51, 57
  446, 78, 35, 34, 17, 79, 34, 76, 50, 33
  131, 17, 47, 79, 64, 84, 62, 78, 67, 77
   42, 20, 37, 81, 89, 93, 69, 87, 73, 78
   43, 17, 53, 92, 81, 85, 67, 88, 78, 92
   17, 16, 34, 54, 84, 87, 75, 87, 64, 71
  519, 16, 55, 65, 43, 87, 48, 86, 58, 68
  111, 16, 35, 53, 74, 83, 65, 84, 57, 59
  697, 16, 32, 59, 67, 91, 54, 80, 56, 60
  703, 16, 71, 44, 30, 76, 63, 78, 46, 48
 2718, 17, 64, 75, 43, 82, 54, 75, 61, 71
  914, 17, 32, 59, 69, 77, 52, 70, 54, 62
  457, 17, 53, 64, 49, 81, 57, 81, 60, 71
 2743, 12, 30, 57, 66, 86, 46, 73, 54, 60
  568, 18, 33, 62, 76, 93, 58, 88, 65, 71
 2873, 67, 33, 30, 16, 72, 32, 72, 39, 28
  171, 15, 54, 72, 49, 80, 55, 86, 58, 67
  458, 16, 59, 72, 51, 81, 63, 81, 62, 72
 2844, 17, 75, 46, 32, 81, 58, 73, 51, 53
 2806, 14, 45, 70, 61, 78, 53, 80, 61, 63
 2774, 62, 27, 25, 14, 66, 30, 70, 31, 25
  585, 17, 43, 73, 60, 88, 51, 78, 55, 71
   51, 16, 88, 63, 63, 80, 73, 73, 57, 66
   87, 16, 37, 72, 84, 91, 62, 80, 64, 78
  758, 14, 30, 54, 65, 89, 48, 85, 54, 59
  337, 17, 59, 78, 58, 79, 57, 81, 67, 78
   58, 17, 54, 94, 78, 88, 62, 80, 79, 95
 2700, 13, 36, 70, 60, 73, 51, 74, 56, 60
 2951, 18, 60, 71, 45, 76, 54, 73, 62, 71
  611, 14, 28, 42, 70, 89, 58, 86, 54, 63
  271, 15, 74, 84, 45, 82, 62, 79, 63, 80
  309, 18, 89, 54, 33, 85, 80, 77, 58, 59
  117, 76, 33, 36, 18, 80, 33, 73, 48, 35
  440, 16, 34, 67, 79, 92, 61, 81, 63, 70
 2690, 14, 32, 64, 76, 85, 56, 79, 69, 69
  479, 16, 54, 71, 52, 79, 57, 80, 66, 75
  497, 18, 47, 74, 63, 84, 48, 79, 55, 70
 2678, 18, 78, 51, 31, 81, 67, 80, 60, 52
 2686, 17, 34, 75, 88, 82, 63, 75, 75, 78
  865, 13, 44, 68, 60, 88, 47, 80, 52, 64
 2867, 72, 33, 33, 16, 72, 33, 68, 43, 33
  352, 71, 32, 32, 14, 74, 33, 68, 40, 33
  362, 19, 67, 76, 47, 84, 61, 69, 67, 78
   20, 20, 37, 85, 98, 90, 80, 85, 88, 95
  276, 19, 32, 64, 79, 90, 60, 87, 65, 71
  468, 19, 33, 51, 79, 87, 77, 91, 63, 73
  556, 17, 80, 51, 34, 82, 71, 89, 49, 55
  174, 19, 63, 90, 57, 92, 59, 86, 67, 89
  748, 17, 70, 43, 28, 66, 65, 65, 46, 45
  601, 16, 76, 54, 52, 83, 69, 77, 52, 59
  129, 15, 61, 73, 53, 79, 60, 77, 63, 73
  150, 19, 48, 85, 69, 81, 57, 71, 74, 89
 2756, 67, 29, 28, 14, 66, 31, 69, 39, 30
  385, 15, 52, 74, 57, 88, 53, 83, 60, 73
 2855, 15, 49, 75, 62, 82, 59, 78, 73, 81
 2941, 13, 28, 39, 63, 83, 56, 72, 60, 57
  316, 18, 62, 79, 58, 86, 61, 76, 66, 82
  186, 59, 30, 28, 12, 67, 29, 72, 30, 28
   40, 20, 61, 92, 64, 87, 68, 81, 79, 98
 2846, 15, 57, 69, 40, 80, 54, 82, 56, 67
  110, 15, 33, 55, 86, 80, 79, 77, 66, 75
 2747, 16, 28, 55, 63, 83, 47, 79, 56, 63
 1887, 17, 29, 57, 66, 85, 48, 78, 57, 65
  282, 16, 86, 54, 34, 89, 79, 83, 57, 64
  173, 19, 56, 89, 62, 87, 59, 92, 77, 84
  535, 15, 76, 46, 33, 86, 66, 84, 47, 56
  794, 17, 62, 77, 46, 90, 63, 80, 69, 80
   11, 16, 51, 89, 76, 83, 67, 80, 73, 95
  367, 15, 55, 68, 44, 85, 59, 84, 60, 72
  436, 19, 61, 74, 46, 81, 60, 69, 64, 73
 2869, 18, 60, 69, 44, 81, 54, 81, 60, 71
 2978, 15, 28, 49, 75, 85, 64, 83, 62, 63
 2836, 18, 45, 82, 68, 84, 55, 80, 68, 77
  113, 18, 34, 68, 84, 90, 61, 83, 69, 75
  753, 14, 43, 69, 61, 73, 47, 74, 61, 69
  387, 14, 54, 79, 53, 79, 53, 72, 69, 74
 2992, 15, 82, 54, 31, 85, 68, 72, 55, 62
 2854, 17, 67, 76, 49, 86, 56, 80, 74, 79
  137, 83, 35, 34, 15, 81, 36, 79, 45, 33
 3012, 18, 83, 53, 35, 84, 77, 82, 59, 58
 2949, 17, 77, 50, 30, 76, 74, 76, 56, 53
 2684, 20, 75, 88, 54, 75, 63, 77, 74, 86
  660, 15, 73, 48, 31, 74, 71, 79, 49, 52
  881, 14, 71, 47, 52, 80, 61, 80, 46, 50
  768, 14, 67, 45, 33, 84, 62, 73, 47, 48
  368, 15, 51, 85, 76, 84, 57, 73, 65, 82
 2722, 93, 38, 34, 19, 68, 37, 62, 50, 38
  855, 16, 66, 44, 28, 79, 65, 86, 45, 46
  237, 15, 76, 50, 52, 82, 65, 75, 52, 56
  905, 16, 30, 52, 64, 87, 50, 78, 51, 61
  442, 18, 34, 74, 84, 89, 57, 80, 62, 73
  317, 19, 54, 88, 72, 86, 58, 88, 71, 87
  488, 68, 31, 28, 15, 75, 29, 75, 38, 29
  267, 17, 61, 82, 55, 85, 56, 77, 68, 81
  304, 69, 29, 29, 14, 78, 31, 80, 40, 30
  486, 15, 32, 52, 76, 89, 70, 80, 62, 73
 2988, 14, 30, 50, 87, 87, 68, 82, 66, 75
 2989, 16, 29, 65, 77, 90, 60, 80, 62, 68
    3, 88, 36, 37, 17, 65, 37, 67, 53, 34
  318, 19, 68, 80, 50, 89, 67, 81, 69, 85
 2841, 73, 31, 31, 15, 62, 32, 58, 42, 31
 2995, 15, 31, 51, 83, 85, 70, 84, 66, 70
  879, 15, 67, 52, 47, 76, 61, 76, 44, 51
 3003, 15, 32, 70, 80, 91, 55, 88, 68, 71
   82, 18, 49, 96, 81, 87, 68, 73, 82, 91
   48, 86, 37, 33, 17, 64, 36, 59, 54, 36
 2891, 67, 28, 29, 15, 68, 28, 68, 39, 28
  543, 18, 49, 86, 69, 90, 65, 84, 68, 82
  144, 17, 78, 51, 34, 75, 74, 82, 53, 58
  432, 17, 49, 84, 73, 87, 55, 77, 65, 79
  182, 85, 34, 32, 20, 76, 36, 74, 48, 32
