PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  777, 86, 32, 35, 18, 74, 33, 66, 48, 35
  779, 18, 85, 57, 33, 85, 74, 83, 58, 61
  780, 16, 79, 55, 32, 77, 71, 74, 60, 60
  781, 18, 80, 55, 60, 84, 70, 79, 59, 61
  782, 17, 89, 54, 60, 85, 81, 84, 61, 67
  793, 17, 32, 63, 78, 80, 60, 74, 71, 70
  783, 19, 57, 88, 54, 85, 67, 85, 73, 86
  792, 17, 34, 67, 78, 83, 59, 80, 71, 72
  776, 78, 33, 32, 18, 74, 35, 75, 47, 36
  786, 16, 49, 77, 67, 84, 60, 80, 70, 81
  787, 16, 66, 77, 47, 84, 59, 81, 70, 80
  788, 18, 46, 85, 69, 79, 62, 76, 73, 83
  789, 17, 54, 85, 57, 86, 62, 83, 72, 83
  790, 17, 36, 56, 87, 87, 79, 87, 78, 73
  791, 16, 32, 57, 84, 85, 74, 79, 77, 70
  784, 19, 49, 80, 72, 82, 61, 73, 72, 77
  778, 16, 85, 54, 35, 80, 76, 75, 61, 63
 1535, 17, 73, 49, 29, 80, 66, 79, 52, 55
 1550, 13, 32, 48, 75, 74, 71, 57, 71, 63
 1533, 76, 30, 32, 15, 73, 32, 62, 39, 29
 1534, 14, 70, 49, 28, 79, 65, 73, 52, 56
 1536, 16, 68, 48, 32, 72, 61, 60, 52, 51
 1537, 14, 68, 47, 31, 71, 60, 58, 53, 54
 1538, 17, 69, 48, 46, 74, 63, 63, 53, 51
 1539, 16, 47, 78, 47, 84, 58, 80, 61, 75
 1540, 15, 47, 67, 47, 83, 50, 85, 62, 68
 1547, 16, 29, 46, 74, 81, 65, 74, 64, 63
 1545, 16, 78, 49, 55, 72, 70, 66, 54, 58
 1544, 16, 41, 71, 61, 74, 56, 64, 62, 72
 1543, 15, 40, 72, 61, 86, 55, 86, 63, 72
 1549, 14, 31, 57, 68, 84, 52, 86, 60, 63
 1542, 13, 49, 68, 47, 76, 52, 69, 60, 67
 1541, 15, 49, 69, 49, 76, 51, 66, 60, 68
 1548, 15, 29, 54, 66, 84, 50, 85, 63, 63
 1546, 17, 29, 49, 69, 84, 61, 84, 61, 60
  278, 18, 86, 56, 62, 82, 78, 82, 62, 66
  283, 17, 49, 86, 72, 84, 65, 81, 75, 86
  271, 92, 36, 35, 18, 80, 35, 82, 48, 35
  274, 17, 81, 59, 35, 78, 72, 75, 61, 61
  276, 18, 80, 56, 53, 84, 74, 81, 61, 61
  277, 17, 81, 57, 60, 81, 74, 75, 63, 62
  273, 19, 84, 58, 34, 73, 78, 58, 62, 65
  279, 15, 89, 59, 34, 74, 82, 67, 61, 68
  280, 17, 56, 80, 57, 72, 61, 62, 71, 82
  281, 17, 57, 91, 57, 73, 67, 56, 75, 89
  282, 19, 48, 83, 73, 85, 63, 81, 74, 81
  288, 15, 33, 67, 80, 83, 62, 73, 72, 75
  287, 17, 36, 75, 88, 85, 63, 78, 75, 74
  286, 19, 36, 59, 81, 83, 81, 77, 82, 75
  285, 15, 33, 57, 87, 75, 78, 59, 78, 75
  284, 16, 49, 84, 69, 85, 63, 81, 75, 84
  272, 82, 36, 33, 19, 69, 35, 60, 50, 36
  275, 17, 82, 58, 33, 84, 74, 81, 62, 61
  224, 15, 47, 76, 48, 79, 58, 68, 63, 78
  217, 75, 29, 31, 13, 74, 30, 61, 40, 31
  218, 15, 69, 46, 32, 81, 62, 85, 50, 50
  219, 14, 76, 49, 30, 80, 70, 71, 53, 58
  220, 16, 49, 67, 48, 80, 55, 77, 61, 72
  221, 14, 69, 48, 29, 81, 63, 81, 51, 53
  222, 14, 73, 47, 29, 77, 65, 72, 51, 54
  223, 16, 42, 66, 58, 81, 51, 78, 63, 69
  225, 15, 41, 71, 63, 82, 56, 83, 63, 73
  226, 16, 42, 68, 60, 83, 51, 83, 62, 66
  227, 15, 48, 69, 47, 82, 53, 78, 61, 69
  228, 14, 50, 73, 46, 72, 55, 57, 63, 72
  233, 14, 31, 58, 66, 82, 52, 78, 63, 63
  234, 16, 30, 53, 66, 80, 51, 75, 63, 62
  232, 17, 31, 48, 69, 84, 62, 87, 62, 64
  231, 15, 30, 48, 78, 82, 70, 74, 70, 62
  230, 14, 32, 62, 73, 75, 56, 59, 64, 62
  229, 14, 49, 69, 46, 76, 52, 63, 62, 67
  126, 18, 35, 75, 84, 82, 64, 75, 74, 71
  110, 16, 78, 54, 35, 84, 70, 84, 59, 60
  122, 16, 46, 84, 73, 74, 62, 63, 71, 82
  121, 19, 49, 87, 75, 84, 68, 83, 70, 88
  120, 17, 49, 79, 69, 85, 61, 85, 72, 77
  119, 17, 55, 78, 57, 77, 60, 69, 73, 77
  118, 18, 54, 85, 57, 77, 64, 68, 72, 84
  117, 18, 54, 81, 56, 83, 62, 74, 73, 80
  116, 16, 55, 80, 57, 85, 59, 81, 72, 80
  112, 16, 82, 56, 33, 84, 75, 82, 60, 62
  111, 15, 86, 54, 36, 76, 81, 71, 59, 67
  123, 17, 34, 68, 79, 85, 59, 82, 71, 72
  124, 15, 33, 54, 89, 88, 79, 84, 79, 70
  114, 18, 85, 54, 61, 76, 75, 68, 59, 65
  113, 17, 78, 54, 33, 80, 71, 81, 60, 59
  109, 88, 36, 34, 19, 77, 33, 71, 48, 33
  125, 18, 35, 55, 79, 85, 73, 79, 70, 70
  115, 17, 80, 56, 60, 76, 70, 68, 61, 61
  843, 18, 48, 81, 70, 80, 63, 71, 73, 80
  839, 16, 89, 57, 36, 77, 79, 70, 61, 67
  847, 18, 33, 70, 81, 83, 60, 81, 75, 72
  846, 16, 35, 58, 92, 82, 80, 75, 82, 75
  845, 15, 47, 83, 67, 74, 62, 57, 72, 82
  844, 18, 36, 59, 84, 82, 77, 76, 77, 72
  834, 18, 82, 58, 34, 82, 75, 83, 61, 61
  841, 17, 57, 86, 57, 84, 64, 83, 75, 86
  840, 15, 56, 87, 58, 81, 65, 80, 73, 87
  830, 89, 34, 35, 18, 81, 33, 79, 50, 35
  838, 17, 78, 88, 51, 79, 67, 71, 75, 88
  837, 16, 86, 59, 35, 76, 77, 71, 62, 65
  835, 16, 87, 57, 57, 80, 78, 75, 62, 67
  833, 18, 80, 56, 35, 79, 75, 77, 62, 61
  832, 18, 81, 56, 35, 83, 71, 83, 61, 61
  831, 82, 33, 36, 17, 75, 35, 73, 50, 33
  842, 17, 58, 80, 58, 86, 63, 84, 73, 81
  836, 17, 83, 58, 56, 81, 75, 81, 60, 62
  148, 18, 74, 54, 31, 78, 69, 71, 58, 57
  151, 17, 78, 52, 32, 84, 70, 82, 55, 59
  150, 15, 78, 52, 52, 83, 73, 79, 57, 59
  145, 76, 31, 31, 16, 75, 33, 72, 45, 31
  160, 18, 32, 53, 75, 87, 67, 84, 68, 67
  154, 17, 54, 76, 54, 81, 56, 78, 66, 75
  155, 16, 52, 75, 54, 83, 58, 83, 69, 76
  152, 18, 84, 52, 32, 83, 77, 81, 56, 63
  149, 15, 75, 53, 31, 75, 69, 70, 56, 56
  147, 14, 75, 53, 50, 74, 66, 67, 56, 55
  156, 18, 54, 79, 54, 85, 61, 81, 67, 77
  157, 15, 46, 80, 70, 86, 58, 84, 69, 80
  158, 14, 46, 81, 67, 76, 65, 69, 69, 81
  159, 15, 32, 52, 84, 83, 77, 80, 75, 66
  162, 14, 32, 66, 77, 85, 58, 87, 73, 66
  146, 85, 32, 31, 17, 81, 33, 74, 43, 32
  161, 15, 33, 65, 75, 79, 58, 72, 67, 67
  153, 14, 53, 75, 51, 70, 55, 56, 68, 74
   91, 80, 33, 32, 15, 82, 33, 76, 44, 34
  108, 16, 32, 57, 71, 82, 55, 77, 66, 66
  107, 17, 32, 49, 83, 88, 72, 87, 72, 65
  106, 18, 34, 62, 77, 83, 57, 82, 71, 65
   99, 16, 52, 70, 49, 79, 53, 74, 67, 71
  100, 16, 51, 71, 49, 79, 54, 73, 64, 72
  101, 16, 49, 73, 49, 78, 53, 71, 67, 71
  102, 14, 63, 72, 44, 83, 54, 82, 67, 71
  105, 16, 32, 50, 72, 82, 65, 81, 66, 67
  104, 16, 43, 75, 63, 83, 60, 82, 65, 78
   92, 17, 75, 50, 31, 77, 69, 68, 56, 57
   93, 15, 76, 53, 53, 84, 71, 83, 54, 58
   94, 17, 73, 50, 33, 73, 64, 61, 54, 56
   95, 15, 72, 50, 31, 76, 68, 73, 54, 54
   96, 17, 70, 51, 34, 83, 64, 81, 57, 55
   97, 14, 83, 52, 30, 76, 73, 71, 54, 61
   98, 15, 51, 82, 49, 79, 61, 69, 66, 81
  103, 14, 45, 78, 67, 80, 60, 73, 65, 78
   65, 15, 46, 68, 48, 80, 52, 79, 62, 68
   57, 14, 73, 48, 52, 67, 66, 55, 50, 54
   59, 16, 68, 49, 46, 67, 63, 53, 52, 52
   58, 16, 72, 46, 32, 78, 64, 73, 51, 54
   71, 14, 29, 67, 75, 86, 59, 84, 68, 61
   70, 15, 29, 50, 68, 83, 63, 81, 61, 63
   69, 17, 31, 48, 70, 86, 65, 84, 65, 63
   68, 17, 30, 46, 66, 82, 63, 80, 60, 62
   72, 15, 30, 57, 67, 79, 51, 70, 63, 62
   66, 16, 48, 74, 49, 73, 55, 64, 60, 72
   64, 14, 48, 67, 49, 78, 52, 72, 62, 68
   55, 78, 31, 29, 14, 72, 32, 61, 43, 31
   56, 66, 30, 31, 15, 75, 29, 71, 41, 31
   63, 14, 39, 75, 61, 84, 57, 84, 61, 77
   62, 14, 69, 48, 29, 80, 61, 77, 53, 54
   61, 16, 69, 48, 32, 79, 63, 80, 50, 53
   60, 15, 77, 47, 32, 78, 70, 74, 50, 57
   67, 15, 42, 73, 64, 80, 54, 78, 60, 72
  290, 69, 30, 33, 15, 73, 29, 72, 44, 32
  298, 14, 42, 74, 64, 76, 57, 71, 64, 73
  299, 14, 44, 74, 62, 80, 55, 76, 62, 74
  300, 17, 50, 68, 50, 76, 54, 69, 64, 70
  295, 15, 69, 48, 46, 72, 65, 64, 51, 55
  296, 15, 49, 69, 49, 76, 52, 71, 65, 70
  301, 17, 50, 77, 49, 84, 61, 85, 63, 77
  297, 17, 41, 70, 61, 86, 55, 85, 64, 69
  303, 15, 33, 49, 80, 76, 70, 65, 71, 64
  306, 16, 33, 59, 71, 82, 54, 81, 65, 62
  305, 14, 30, 51, 76, 78, 66, 65, 66, 64
  292, 15, 72, 47, 30, 73, 69, 65, 54, 57
  304, 15, 30, 62, 73, 79, 54, 75, 62, 64
  302, 16, 50, 71, 51, 83, 51, 78, 64, 69
  289, 79, 30, 33, 15, 74, 32, 70, 43, 33
  291, 15, 71, 48, 29, 81, 63, 79, 54, 52
  293, 16, 74, 51, 30, 80, 68, 72, 54, 55
  294, 15, 78, 49, 32, 85, 70, 82, 55, 58
   14, 17, 30, 59, 69, 74, 53, 58, 62, 62
   10, 14, 47, 74, 48, 83, 54, 82, 62, 70
    7, 14, 78, 46, 31, 80, 69, 77, 52, 60
    8, 15, 43, 75, 65, 84, 59, 82, 63, 76
    9, 13, 40, 73, 63, 84, 55, 80, 60, 74
    6, 16, 66, 47, 32, 80, 63, 79, 50, 51
    4, 13, 74, 48, 52, 76, 64, 69, 52, 56
   11, 17, 48, 68, 49, 84, 53, 82, 61, 66
   16, 16, 30, 49, 68, 86, 60, 82, 61, 60
   17, 15, 32, 48, 68, 82, 62, 74, 63, 60
   15, 14, 32, 59, 68, 78, 52, 69, 61, 63
    5, 14, 67, 48, 30, 79, 64, 79, 52, 53
    3, 14, 73, 48, 30, 79, 65, 77, 50, 55
    2, 66, 31, 30, 16, 75, 30, 71, 42, 29
    1, 78, 29, 30, 14, 74, 32, 66, 41, 31
   18, 16, 29, 65, 76, 77, 58, 67, 68, 63
   13, 14, 30, 48, 72, 86, 66, 84, 67, 62
   12, 16, 49, 69, 49, 72, 51, 57, 63, 68
 2075, 17, 37, 75, 84, 85, 65, 83, 75, 74
 2063, 17, 88, 59, 60, 72, 78, 57, 63, 65
 2069, 17, 49, 88, 73, 73, 67, 59, 74, 87
 2062, 17, 88, 59, 33, 81, 81, 81, 63, 66
 2061, 16, 93, 57, 35, 78, 83, 75, 65, 71
 2065, 16, 85, 59, 59, 71, 76, 57, 65, 63
 2066, 18, 60, 94, 59, 73, 72, 60, 75, 92
 2067, 18, 60, 82, 60, 74, 63, 59, 76, 84
 2068, 18, 52, 87, 77, 83, 66, 84, 75, 89
 2064, 18, 82, 60, 37, 81, 77, 81, 64, 64
 2070, 18, 61, 84, 58, 85, 62, 81, 74, 83
 2071, 18, 72, 83, 51, 73, 62, 61, 77, 84
 2072, 18, 58, 84, 60, 74, 61, 63, 76, 83
 2074, 16, 36, 57, 84, 87, 76, 86, 74, 74
 2076, 19, 34, 77, 89, 89, 65, 88, 80, 76
 2059, 91, 33, 34, 18, 80, 36, 76, 49, 33
 2060, 17, 81, 57, 35, 79, 75, 74, 65, 64
 2073, 16, 34, 58, 93, 77, 82, 69, 82, 74
  376, 17, 30, 50, 75, 82, 70, 79, 68, 64
 3258, 16, 31, 50, 70, 87, 64, 84, 67, 66
  361, 82, 33, 33, 16, 79, 34, 80, 42, 32
  362, 70, 34, 30, 16, 75, 32, 70, 42, 32
  364, 15, 70, 51, 30, 81, 65, 80, 56, 54
  366, 14, 75, 50, 34, 74, 71, 70, 55, 57
  365, 16, 71, 49, 33, 83, 64, 78, 55, 56
  374, 14, 45, 81, 68, 81, 62, 77, 67, 82
  371, 17, 51, 70, 50, 76, 57, 70, 67, 73
  370, 16, 51, 76, 52, 82, 59, 81, 67, 78
  369, 17, 73, 51, 52, 83, 64, 81, 56, 53
  378, 17, 30, 66, 80, 79, 63, 66, 73, 65
  368, 14, 75, 51, 32, 69, 69, 57, 55, 57
  367, 15, 80, 50, 32, 80, 73, 75, 56, 63
  377, 14, 31, 52, 74, 79, 65, 66, 66, 64
  373, 16, 64, 77, 43, 82, 60, 79, 66, 76
  372, 18, 45, 70, 61, 79, 57, 71, 65, 71
  375, 15, 50, 71, 50, 83, 57, 79, 67, 74
   80, 15, 73, 51, 32, 83, 68, 82, 53, 56
   89, 17, 30, 48, 73, 79, 69, 69, 69, 62
   88, 17, 32, 50, 69, 86, 62, 85, 64, 62
   90, 17, 31, 49, 81, 82, 73, 76, 73, 64
   87, 17, 30, 59, 70, 82, 52, 75, 64, 63
   78, 14, 71, 49, 52, 76, 64, 73, 55, 52
   85, 16, 50, 76, 49, 74, 58, 66, 66, 74
   82, 17, 58, 69, 42, 79, 51, 72, 65, 72
   79, 17, 76, 49, 33, 83, 69, 81, 52, 55
   74, 70, 31, 32, 17, 71, 31, 71, 41, 31
   84, 17, 41, 73, 61, 78, 58, 72, 64, 73
   81, 17, 51, 68, 49, 79, 51, 71, 63, 68
   77, 15, 71, 47, 47, 77, 63, 72, 52, 53
   73, 78, 33, 32, 14, 82, 33, 83, 43, 32
   76, 16, 79, 50, 31, 77, 71, 73, 54, 62
   83, 15, 49, 71, 50, 76, 55, 63, 63, 68
   75, 14, 71, 48, 30, 80, 62, 74, 55, 53
   86, 17, 42, 78, 64, 86, 59, 86, 65, 79
 1132, 13, 32, 49, 75, 83, 70, 81, 71, 63
 1125, 17, 78, 48, 56, 78, 69, 74, 53, 58
 1122, 16, 72, 48, 30, 70, 67, 61, 50, 55
 1121, 16, 72, 46, 29, 80, 66, 80, 53, 53
 1120, 67, 30, 29, 17, 66, 30, 58, 40, 29
 1119, 78, 30, 32, 17, 79, 30, 74, 40, 30
 1123, 15, 69, 46, 30, 81, 61, 84, 51, 51
 1131, 16, 48, 71, 46, 84, 55, 84, 61, 72
 1124, 17, 68, 49, 45, 79, 60, 80, 51, 51
 1133, 16, 31, 49, 72, 76, 65, 67, 64, 61
 1126, 14, 48, 66, 50, 79, 52, 72, 60, 68
 1127, 16, 47, 69, 49, 72, 50, 63, 61, 67
 1128, 14, 41, 77, 62, 82, 59, 80, 62, 75
 1129, 16, 43, 71, 61, 82, 54, 84, 62, 73
 1136, 15, 29, 53, 66, 79, 50, 70, 62, 61
 1135, 15, 29, 56, 66, 84, 51, 85, 61, 62
 1130, 14, 47, 68, 49, 83, 53, 78, 61, 67
 1134, 14, 32, 60, 69, 82, 51, 83, 60, 64
 1098, 15, 30, 66, 81, 78, 59, 71, 72, 63
 1097, 14, 29, 62, 71, 86, 53, 87, 65, 62
 1099, 15, 29, 50, 69, 86, 64, 88, 64, 63
 1096, 17, 30, 51, 70, 73, 65, 62, 65, 62
 1095, 15, 33, 50, 73, 83, 68, 81, 69, 63
 1094, 17, 44, 68, 56, 79, 53, 73, 64, 69
 1083, 72, 31, 31, 16, 66, 29, 59, 42, 32
 1084, 77, 33, 33, 15, 77, 30, 72, 42, 31
 1085, 16, 75, 50, 30, 71, 66, 55, 55, 56
 1086, 16, 74, 49, 32, 79, 68, 80, 54, 57
 1088, 16, 70, 48, 31, 70, 63, 54, 54, 55
 1100, 17, 31, 59, 68, 76, 52, 62, 63, 64
 1089, 17, 80, 50, 59, 77, 72, 76, 53, 62
 1090, 17, 51, 78, 50, 79, 59, 74, 65, 77
 1091, 16, 49, 74, 49, 83, 57, 82, 63, 75
 1092, 16, 44, 76, 61, 74, 55, 66, 63, 75
 1093, 14, 41, 69, 59, 72, 52, 63, 65, 70
 1087, 14, 70, 51, 32, 84, 63, 84, 55, 55
 1157, 15, 75, 52, 32, 76, 67, 68, 57, 58
 1169, 15, 33, 51, 83, 85, 77, 86, 75, 66
 1170, 17, 34, 63, 74, 74, 58, 59, 67, 69
 1168, 14, 71, 80, 46, 84, 62, 84, 67, 78
 1165, 16, 51, 79, 52, 73, 59, 62, 69, 77
 1160, 17, 73, 51, 54, 80, 66, 73, 55, 58
 1167, 18, 44, 74, 62, 72, 58, 56, 66, 74
 1163, 17, 44, 74, 61, 82, 57, 78, 66, 72
 1164, 18, 44, 75, 61, 85, 56, 83, 66, 76
 1156, 82, 32, 33, 15, 81, 34, 80, 46, 33
 1158, 17, 77, 54, 33, 82, 72, 77, 57, 62
 1155, 74, 32, 34, 15, 75, 32, 75, 45, 33
 1159, 16, 84, 53, 34, 79, 75, 76, 58, 64
 1172, 18, 31, 66, 74, 79, 56, 75, 69, 66
 1171, 14, 32, 53, 79, 78, 73, 67, 72, 66
 1161, 15, 73, 51, 34, 77, 69, 71, 57, 55
 1162, 17, 79, 53, 56, 70, 73, 56, 57, 61
 1166, 15, 54, 83, 53, 73, 64, 62, 68, 82
 1841, 78, 29, 29, 16, 82, 31, 83, 40, 31
 1847, 15, 66, 49, 45, 78, 60, 77, 51, 50
 1850, 17, 47, 78, 49, 80, 59, 77, 60, 78
 1848, 13, 49, 66, 48, 77, 52, 70, 62, 67
 1849, 15, 40, 68, 59, 71, 52, 57, 63, 67
 1846, 15, 67, 46, 44, 78, 60, 72, 53, 54
 1845, 14, 72, 49, 31, 73, 64, 67, 53, 56
 1844, 14, 75, 46, 29, 78, 68, 70, 52, 57
 1842, 15, 66, 49, 30, 73, 60, 63, 51, 52
 1851, 16, 49, 71, 48, 80, 57, 72, 63, 71
 1852, 14, 41, 73, 65, 84, 54, 86, 62, 71
 1853, 14, 49, 66, 50, 79, 53, 76, 60, 67
 1854, 17, 29, 47, 71, 76, 65, 63, 67, 62
 1855, 13, 29, 58, 67, 76, 50, 62, 61, 61
 1859, 14, 30, 63, 75, 87, 57, 84, 70, 61
 1858, 14, 31, 56, 66, 75, 51, 62, 63, 60
 1857, 15, 29, 46, 69, 87, 61, 84, 62, 62
 1843, 14, 74, 47, 29, 80, 67, 77, 52, 56
  801, 16, 86, 59, 33, 79, 75, 77, 61, 63
  810, 17, 33, 68, 80, 82, 62, 77, 75, 73
  808, 15, 33, 58, 90, 86, 81, 88, 82, 74
  806, 17, 48, 82, 72, 85, 61, 85, 75, 80
  805, 16, 48, 83, 68, 80, 61, 73, 74, 79
  804, 17, 58, 85, 58, 84, 63, 86, 73, 86
  811, 16, 35, 70, 79, 86, 60, 84, 74, 74
  802, 16, 81, 57, 34, 85, 73, 81, 60, 62
  809, 17, 35, 57, 86, 80, 76, 72, 77, 72
  800, 17, 81, 58, 59, 81, 75, 79, 60, 61
  798, 17, 87, 59, 34, 78, 79, 71, 62, 66
  797, 18, 83, 58, 36, 79, 75, 73, 61, 60
  796, 15, 90, 56, 34, 81, 81, 73, 63, 69
  795, 89, 35, 34, 17, 83, 35, 79, 51, 35
  794, 80, 36, 35, 17, 64, 36, 57, 48, 33
  803, 19, 59, 87, 55, 82, 64, 81, 74, 86
  807, 17, 48, 92, 80, 73, 69, 63, 74, 91
  799, 16, 79, 57, 56, 78, 73, 76, 61, 63
 2442, 15, 75, 54, 35, 84, 69, 81, 57, 57
 2425, 76, 32, 33, 17, 76, 32, 74, 47, 34
 2426, 76, 34, 33, 16, 75, 34, 75, 46, 32
 2427, 16, 77, 56, 33, 77, 71, 74, 57, 59
 2428, 18, 75, 54, 33, 77, 71, 68, 58, 59
 2436, 16, 53, 75, 53, 85, 57, 83, 68, 77
 2437, 16, 53, 78, 55, 75, 60, 61, 71, 77
 2438, 16, 33, 68, 78, 81, 59, 75, 68, 68
 2439, 18, 34, 55, 75, 75, 71, 65, 69, 68
 2440, 18, 34, 64, 75, 84, 57, 79, 68, 70
 2441, 17, 33, 54, 77, 81, 70, 70, 69, 68
 2434, 16, 52, 76, 55, 84, 57, 81, 68, 75
 2433, 18, 55, 76, 55, 77, 59, 68, 70, 77
 2429, 18, 78, 56, 33, 78, 70, 69, 60, 60
 2432, 18, 76, 53, 35, 80, 70, 78, 59, 57
 2435, 17, 54, 78, 55, 73, 58, 59, 70, 76
 2431, 18, 75, 54, 33, 81, 68, 81, 57, 59
 2430, 15, 75, 55, 35, 78, 70, 74, 60, 59
  899, 19, 35, 61, 87, 86, 79, 84, 78, 76
  900, 18, 34, 75, 89, 82, 68, 75, 80, 77
  898, 17, 36, 59, 87, 87, 76, 88, 79, 78
  901, 20, 35, 61, 94, 74, 87, 64, 84, 76
  889, 18, 85, 61, 61, 83, 76, 81, 66, 63
  891, 16, 51, 89, 74, 84, 68, 79, 77, 89
