PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  212, 14, 78, 48, 32, 85, 68, 82, 60, 52
  899, 76, 35, 34, 17, 73, 33, 75, 47, 34
  284, 17, 83, 57, 61, 84, 69, 78, 62, 63
  672, 70, 32, 35, 15, 69, 33, 63, 45, 33
  854, 82, 34, 36, 17, 66, 35, 55, 52, 37
  733, 72, 33, 31, 15, 76, 33, 77, 48, 33
   70, 16, 53, 80, 54, 82, 55, 90, 71, 81
 1118, 16, 28, 56, 66, 85, 46, 74, 62, 58
   68, 16, 45, 82, 66, 83, 56, 84, 64, 80
  329, 17, 62, 90, 61, 85, 66, 85, 73, 90
  976, 16, 73, 49, 30, 78, 64, 70, 53, 53
  925, 18, 33, 60, 88, 92, 79, 85, 71, 75
  108, 19, 34, 65, 98, 88, 90, 88, 75, 90
  752, 69, 30, 32, 15, 72, 32, 69, 44, 30
 1119, 17, 63, 47, 28, 80, 64, 82, 46, 50
  611, 15, 29, 48, 66, 75, 65, 64, 61, 60
  324, 18, 78, 56, 54, 81, 73, 76, 56, 62
 1051, 69, 32, 34, 16, 74, 33, 70, 44, 31
  953, 17, 70, 52, 33, 80, 66, 79, 56, 55
 1179, 15, 51, 68, 46, 84, 53, 85, 64, 71
 1150, 15, 40, 66, 53, 84, 48, 80, 58, 64
  222, 17, 34, 71, 80, 89, 53, 85, 62, 68
  174, 15, 78, 54, 32, 86, 67, 80, 60, 55
  847, 17, 30, 55, 78, 88, 71, 84, 66, 71
  322, 15, 84, 51, 34, 86, 77, 83, 58, 58
  866, 17, 81, 59, 35, 81, 75, 73, 60, 61
  227, 18, 91, 60, 63, 84, 72, 76, 63, 66
  991, 64, 31, 31, 15, 75, 32, 71, 44, 31
  992, 16, 30, 57, 71, 84, 55, 81, 60, 65
  624, 16, 57, 68, 43, 75, 54, 67, 63, 68
  112, 18, 96, 58, 38, 77, 81, 67, 65, 65
  583, 15, 51, 69, 54, 86, 57, 86, 64, 71
  833, 18, 54, 79, 57, 83, 61, 82, 70, 77
  632, 17, 31, 47, 70, 82, 61, 79, 59, 65
  637, 69, 31, 32, 14, 68, 32, 63, 42, 31
  303, 17, 84, 55, 36, 85, 74, 82, 64, 64
   99, 16, 84, 62, 61, 88, 74, 79, 64, 65
   79, 15, 70, 52, 34, 79, 67, 74, 55, 50
  478, 17, 45, 73, 65, 84, 55, 81, 67, 71
  892, 78, 33, 32, 15, 73, 35, 74, 48, 34
   62, 16, 82, 61, 35, 79, 74, 72, 61, 64
  452, 15, 53, 73, 54, 80, 58, 77, 65, 71
 1056, 16, 42, 71, 45, 76, 47, 69, 58, 69
  736, 14, 65, 46, 44, 78, 65, 70, 52, 52
  529, 16, 31, 62, 71, 83, 54, 80, 62, 62
   78, 15, 80, 56, 33, 80, 70, 73, 61, 58
  319, 19, 33, 58, 90, 77, 80, 78, 69, 72
  103, 19, 78, 89, 48, 81, 63, 84, 75, 85
 1143, 72, 31, 29, 16, 72, 31, 65, 40, 30
  768, 16, 36, 66, 80, 89, 61, 85, 73, 73
  139, 20, 88, 63, 63, 92, 77, 87, 65, 66
  884, 19, 60, 82, 63, 84, 62, 86, 71, 78
  913, 19, 57, 83, 56, 82, 64, 79, 74, 83
   88, 18, 58, 78, 55, 79, 61, 72, 67, 80
 1030, 14, 30, 59, 68, 81, 50, 75, 59, 62
  788, 16, 60, 88, 70, 87, 67, 82, 79, 93
  967, 17, 75, 54, 31, 78, 69, 70, 57, 56
  201, 19, 51, 91, 80, 82, 63, 76, 69, 87
 1092, 17, 70, 49, 31, 78, 69, 75, 48, 55
  786, 80, 32, 30, 17, 60, 35, 54, 43, 35
  294, 17, 62, 90, 57, 83, 67, 83, 72, 90
  170, 20, 35, 63, 91, 94, 82, 85, 72, 83
  837, 14, 76, 56, 32, 83, 72, 80, 50, 55
  954, 14, 46, 72, 47, 84, 57, 89, 67, 72
 1045, 17, 52, 74, 56, 84, 55, 86, 68, 74
    6, 16, 65, 76, 45, 77, 55, 71, 68, 75
  723, 15, 41, 66, 56, 75, 51, 68, 62, 67
   72, 19, 31, 53, 76, 79, 76, 79, 63, 70
  502, 16, 49, 73, 53, 74, 56, 65, 66, 70
  935, 15, 51, 78, 54, 83, 59, 72, 70, 80
   89, 17, 46, 82, 71, 85, 60, 83, 68, 84
  695, 16, 75, 54, 34, 83, 68, 80, 55, 58
  594, 72, 33, 31, 15, 66, 33, 54, 43, 32
 1151, 12, 28, 47, 70, 84, 63, 82, 59, 59
 1178, 17, 53, 70, 49, 76, 52, 66, 62, 68
  724, 16, 45, 70, 45, 84, 50, 85, 60, 59
  772, 18, 82, 56, 34, 79, 76, 80, 58, 60
 1176, 17, 54, 75, 48, 81, 51, 80, 58, 71
 1093, 15, 53, 64, 48, 83, 57, 76, 56, 69
 1094, 14, 49, 71, 50, 86, 53, 84, 64, 71
  703, 17, 74, 84, 46, 83, 56, 83, 68, 73
  681, 16, 62, 74, 47, 80, 57, 77, 65, 67
  747, 16, 34, 63, 72, 84, 55, 80, 66, 66
   27, 16, 55, 77, 54, 87, 58, 80, 66, 80
 1160, 13, 47, 66, 44, 85, 50, 75, 58, 59
 1044, 16, 54, 77, 52, 84, 55, 83, 68, 78
  737, 16, 71, 53, 33, 82, 69, 80, 54, 56
  320, 89, 33, 34, 15, 67, 34, 65, 43, 33
 1081, 15, 34, 66, 74, 82, 56, 75, 69, 69
 1169, 14, 47, 76, 53, 83, 53, 81, 63, 69
  773, 76, 35, 34, 17, 73, 34, 75, 48, 33
  878, 17, 34, 51, 74, 85, 68, 80, 66, 68
  694, 76, 34, 34, 16, 71, 33, 66, 43, 34
  225, 91, 38, 35, 18, 73, 38, 70, 53, 34
  626, 18, 46, 76, 66, 82, 57, 79, 70, 75
  993, 15, 47, 72, 51, 83, 53, 76, 61, 69
 1031, 13, 66, 44, 30, 77, 67, 72, 48, 49
  259, 15, 48, 75, 66, 82, 59, 79, 69, 78
   18, 17, 33, 52, 78, 84, 71, 81, 61, 69
  265, 18, 90, 59, 61, 85, 80, 82, 62, 85
  638, 18, 76, 56, 32, 78, 69, 72, 54, 57
  304, 17, 85, 56, 34, 74, 85, 70, 63, 65
  804, 16, 89, 61, 38, 79, 83, 84, 68, 67
  936, 15, 55, 76, 53, 80, 56, 74, 69, 78
  612, 15, 31, 50, 70, 88, 66, 86, 62, 64
 1159, 14, 45, 67, 46, 79, 50, 78, 58, 64
  920, 78, 34, 36, 16, 74, 36, 67, 51, 36
 1183, 14, 71, 48, 32, 81, 69, 75, 48, 53
  824, 17, 51, 78, 57, 85, 55, 83, 71, 84
  668, 15, 31, 52, 72, 87, 63, 85, 66, 69
  353, 17, 50, 74, 52, 85, 55, 82, 69, 75
  549, 14, 29, 58, 68, 86, 54, 85, 64, 62
  266, 19, 90, 59, 59, 89, 77, 83, 62, 62
  597, 16, 69, 50, 34, 82, 66, 77, 54, 52
  230, 19, 96, 62, 37, 88, 85, 86, 66, 63
  453, 14, 45, 73, 62, 76, 55, 68, 68, 72
   91, 20, 33, 54, 89, 85, 70, 81, 62, 77
   16, 16, 59, 84, 53, 81, 63, 73, 64, 80
 1069, 16, 32, 59, 72, 86, 54, 86, 66, 64
  977, 18, 51, 71, 51, 82, 51, 81, 60, 72
  196, 15, 83, 53, 57, 88, 73, 88, 61, 60
  955, 15, 52, 70, 51, 86, 50, 82, 63, 73
   40, 16, 75, 53, 50, 80, 64, 66, 55, 57
  707, 15, 35, 69, 80, 84, 62, 84, 66, 70
    4, 17, 82, 54, 32, 74, 72, 69, 58, 60
  390, 16, 32, 65, 73, 84, 57, 77, 70, 67
 1120, 16, 51, 70, 45, 86, 51, 73, 54, 61
 1022, 16, 73, 46, 32, 81, 62, 81, 55, 52
  182, 17, 54, 75, 54, 85, 52, 85, 67, 75
  627, 17, 48, 65, 49, 82, 54, 77, 62, 68
  692, 75, 31, 34, 16, 73, 31, 68, 44, 32
  287, 19, 83, 59, 33, 86, 77, 86, 63, 60
 1137, 14, 66, 41, 30, 82, 60, 78, 45, 48
  536, 15, 72, 51, 32, 80, 64, 79, 54, 54
  916, 16, 35, 68, 79, 89, 60, 84, 73, 72
   35, 18, 74, 55, 54, 83, 65, 75, 55, 62
  125, 19, 70, 88, 63, 81, 64, 85, 80, 85
 1032, 15, 48, 67, 48, 78, 50, 78, 59, 72
  994, 16, 52, 71, 50, 86, 54, 82, 59, 68
  755, 16, 64, 45, 30, 76, 56, 73, 46, 50
  384, 16, 54, 73, 52, 82, 58, 77, 67, 71
 1023, 68, 34, 33, 16, 73, 30, 73, 42, 30
 1155, 16, 45, 67, 48, 80, 53, 81, 57, 59
 1033, 13, 71, 48, 48, 84, 67, 75, 47, 52
  372, 18, 74, 54, 32, 85, 70, 85, 60, 57
  436, 17, 32, 50, 73, 84, 65, 78, 63, 63
  340, 70, 32, 31, 15, 70, 30, 62, 42, 32
  639, 16, 73, 49, 30, 79, 65, 72, 55, 55
  640, 15, 72, 47, 53, 85, 64, 83, 55, 54
 1049, 18, 68, 54, 31, 81, 69, 79, 51, 55
  485, 15, 32, 63, 77, 83, 60, 85, 68, 65
  802, 18, 36, 59, 73, 88, 59, 86, 67, 70
  242, 19, 35, 60, 96, 91, 76, 84, 69, 77
  919, 84, 36, 34, 19, 72, 36, 67, 52, 35
  598, 16, 70, 52, 32, 78, 65, 75, 56, 57
 1024, 17, 33, 60, 72, 81, 53, 77, 63, 68
  937, 74, 33, 32, 18, 72, 32, 66, 45, 32
 1070, 14, 49, 72, 52, 83, 50, 82, 65, 78
 1161, 14, 48, 67, 47, 78, 51, 76, 62, 65
 1050, 16, 72, 54, 34, 81, 66, 77, 56, 57
  696, 18, 76, 52, 32, 84, 69, 83, 56, 55
 1071, 15, 56, 68, 51, 81, 54, 83, 60, 73
  543, 15, 51, 71, 50, 86, 52, 82, 64, 68
  321, 18, 79, 58, 55, 86, 73, 83, 62, 61
  105, 16, 67, 82, 50, 84, 60, 89, 76, 84
  530, 16, 31, 51, 72, 89, 65, 88, 67, 67
 1184, 15, 47, 70, 51, 85, 49, 73, 60, 74
 1129, 15, 47, 66, 47, 89, 45, 77, 62, 65
 1121, 17, 63, 45, 30, 81, 60, 80, 51, 49
  927, 17, 32, 63, 78, 86, 58, 73, 69, 68
  995, 65, 30, 31, 14, 73, 32, 74, 41, 32
  575, 17, 74, 53, 31, 83, 63, 80, 55, 53
  118, 19, 94, 59, 35, 81, 79, 81, 65, 63
  760, 15, 44, 72, 62, 84, 54, 79, 65, 70
 1057, 15, 31, 54, 67, 78, 50, 86, 57, 61
  697, 15, 73, 54, 54, 81, 66, 77, 56, 57
 1138, 15, 63, 48, 30, 82, 65, 79, 50, 45
  850, 19, 55, 91, 62, 86, 64, 83, 82, 87
  855, 85, 38, 34, 20, 74, 35, 70, 54, 34
  142, 21, 66, 90, 67, 84, 69, 79, 76, 89
  327, 18, 80, 51, 31, 83, 71, 89, 64, 55
  421, 16, 72, 52, 34, 82, 66, 76, 54, 56
  923, 17, 58, 82, 57, 82, 63, 76, 74, 83
  184, 17, 56, 70, 48, 87, 54, 84, 68, 68
 1006, 68, 32, 33, 17, 70, 31, 67, 47, 32
  996, 17, 69, 50, 32, 78, 65, 73, 53, 54
  914, 17, 54, 80, 57, 90, 57, 82, 79, 85
  997, 14, 52, 68, 52, 82, 55, 80, 62, 76
  761, 16, 57, 64, 42, 79, 52, 75, 64, 70
 1095, 16, 31, 61, 69, 87, 57, 82, 61, 65
  998, 16, 49, 72, 47, 82, 50, 77, 61, 69
  832, 72, 31, 35, 18, 73, 32, 69, 47, 33
  438, 16, 33, 49, 68, 87, 61, 85, 66, 66
  748, 18, 32, 52, 73, 84, 67, 79, 65, 66
  193, 18, 95, 54, 36, 83, 77, 77, 61, 61
  816, 20, 35, 70, 86, 83, 66, 79, 76, 76
  856, 19, 89, 56, 34, 85, 87, 78, 58, 60
  968, 14, 51, 75, 56, 84, 54, 84, 72, 80
  241, 17, 33, 61, 90, 89, 80, 91, 68, 76
  999, 16, 47, 70, 45, 79, 54, 79, 59, 69
   80, 17, 80, 55, 56, 82, 70, 77, 61, 55
  235, 17, 56, 75, 51, 76, 53, 70, 73, 75
   48, 15, 59, 75, 56, 83, 57, 85, 71, 78
  406, 16, 49, 71, 50, 84, 55, 79, 64, 70
  544, 16, 56, 64, 41, 85, 52, 83, 59, 64
  194, 17, 90, 63, 37, 79, 76, 71, 75, 75
  584, 18, 44, 76, 63, 81, 55, 77, 68, 73
  675, 15, 67, 54, 33, 81, 64, 82, 56, 57
  794, 19, 79, 55, 34, 84, 72, 82, 61, 58
  619, 15, 64, 48, 32, 77, 62, 72, 52, 51
  422, 15, 74, 50, 30, 78, 63, 72, 54, 56
  423, 15, 73, 50, 30, 79, 65, 79, 53, 57
  307, 19, 85, 58, 60, 78, 73, 78, 65, 64
  805, 17, 63, 88, 67, 88, 68, 90, 81, 92
 1014, 17, 53, 73, 54, 79, 55, 77, 67, 73
  738, 17, 77, 53, 33, 82, 70, 81, 60, 57
  921, 19, 59, 85, 59, 82, 65, 78, 75, 83
  896, 14, 74, 55, 32, 84, 69, 80, 58, 61
 1034, 15, 75, 50, 32, 82, 66, 79, 49, 49
  146, 20, 67, 96, 63, 92, 75, 93, 90, 90
   31, 18, 59, 79, 56, 82, 55, 87, 69, 80
  688, 18, 35, 61, 72, 83, 58, 83, 66, 66
  562, 15, 54, 76, 53, 85, 59, 84, 70, 77
  848, 16, 33, 59, 72, 86, 57, 86, 66, 69
  851, 18, 50, 93, 82, 83, 60, 79, 80, 95
 1096, 16, 44, 69, 51, 85, 53, 85, 62, 70
  385, 17, 66, 76, 45, 80, 59, 76, 70, 75
  725, 17, 64, 72, 41, 76, 52, 74, 65, 66
   22, 15, 79, 59, 33, 85, 72, 81, 59, 63
  785, 83, 36, 36, 20, 75, 38, 71, 53, 37
  769, 14, 33, 51, 72, 76, 66, 67, 60, 58
  573, 77, 35, 32, 18, 72, 31, 65, 47, 33
 1000, 16, 50, 76, 54, 81, 50, 75, 65, 69
  793, 17, 74, 57, 31, 82, 71, 85, 57, 59
  676, 17, 67, 52, 34, 81, 71, 78, 60, 56
  148, 18, 39, 79, 96, 94, 88, 92, 90, 86
  282, 20, 37, 77, 89, 91, 68, 88, 73, 76
 1035, 14, 54, 69, 53, 77, 48, 72, 64, 69
  645, 16, 64, 72, 44, 85, 57, 87, 67, 72
  248, 14, 82, 52, 32, 80, 75, 77, 62, 54
  143, 20, 77, 92, 54, 82, 66, 82, 81, 88
  717, 15, 64, 49, 32, 77, 62, 74, 50, 50
  271, 17, 64, 94, 65, 79, 67, 81, 73, 84
  328, 18, 67, 80, 48, 77, 59, 75, 72, 80
  273, 15, 57, 83, 61, 83, 59, 83, 73, 82
  615, 17, 31, 50, 73, 83, 61, 74, 62, 60
  141, 20, 63, 97, 62, 84, 65, 80, 73, 87
  841, 17, 33, 64, 77, 86, 55, 86, 71, 72
  956, 17, 50, 73, 48, 87, 52, 82, 67, 71
  337, 17, 31, 58, 82, 90, 67, 91, 62, 75
 1181, 64, 32, 30, 14, 71, 33, 63, 42, 31
  445, 15, 59, 45, 29, 83, 60, 81, 52, 49
  658, 18, 69, 54, 49, 83, 67, 82, 54, 58
 1072, 17, 32, 61, 75, 90, 55, 87, 64, 67
  689, 18, 32, 54, 75, 87, 71, 82, 69, 69
   61, 16, 69, 78, 46, 80, 58, 76, 69, 76
  325, 15, 82, 53, 33, 79, 76, 80, 60, 58
 1046, 17, 75, 52, 31, 81, 73, 83, 53, 52
  657, 15, 73, 55, 33, 83, 71, 82, 61, 56
  137, 19, 93, 69, 62, 78, 84, 78, 68, 68
  263, 19, 33, 53, 78, 87, 68, 87, 71, 65
  121, 21, 37, 75, 90, 86, 65, 75, 74, 82
  489, 73, 32, 31, 16, 74, 30, 76, 43, 31
  574, 68, 34, 34, 17, 73, 33, 68, 45, 33
  459, 15, 31, 53, 72, 88, 68, 84, 68, 66
  857, 16, 85, 60, 34, 78, 75, 71, 67, 67
  203, 16, 49, 83, 68, 75, 59, 68, 65, 88
   64, 16, 46, 82, 72, 83, 58, 83, 65, 81
  938, 16, 44, 76, 63, 77, 60, 83, 67, 76
  861, 18, 40, 73, 87, 88, 59, 88, 77, 81
  969, 17, 51, 71, 51, 89, 54, 85, 64, 70
  889, 16, 34, 69, 78, 82, 63, 86, 72, 76
    7, 14, 78, 55, 51, 81, 67, 80, 58, 57
 1025, 15, 53, 71, 47, 86, 51, 84, 66, 73
  546, 14, 41, 64, 53, 84, 55, 80, 61, 66
  879, 17, 34, 54, 74, 86, 66, 80, 69, 68
  776, 19, 53, 82, 56, 81, 65, 74, 72, 85
   90, 17, 33, 79, 92, 86, 63, 80, 73, 80
 1017, 16, 32, 60, 72, 90, 54, 82, 64, 66
  605, 16, 43, 72, 61, 81, 56, 75, 64, 72
  970, 15, 31, 61, 75, 82, 55, 75, 69, 67
 1153, 62, 28, 28, 15, 66, 29, 58, 40, 29
  900, 14, 73, 54, 32, 80, 73, 79, 54, 60
 1147, 12, 48, 65, 46, 76, 49, 68, 59, 71
  901, 18, 75, 55, 33, 76, 70, 73, 58, 60
 1008, 17, 73, 50, 50, 84, 67, 78, 52, 58
 1073, 17, 32, 59, 69, 86, 53, 84, 61, 67
   95, 16, 83, 60, 37, 84, 74, 86, 64, 60
  558, 14, 71, 50, 33, 82, 63, 80, 53, 54
 1097, 17, 70, 45, 30, 78, 68, 78, 50, 53
 1082, 18, 78, 48, 33, 81, 72, 78, 49, 58
  155, 19, 85, 65, 57, 88, 78, 83, 66, 64
 1185, 17, 43, 69, 48, 79, 48, 68, 65, 73
 1162, 15, 44, 67, 46, 72, 52, 71, 54, 63
  537, 14, 67, 48, 45, 81, 64, 80, 52, 55
  708, 17, 33, 51, 76, 85, 66, 80, 67, 69
  677, 17, 75, 53, 51, 76, 69, 70, 59, 60
  978, 16, 49, 72, 50, 82, 50, 84, 62, 74
  762, 15, 51, 69, 47, 82, 53, 75, 64, 71
  494, 15, 71, 54, 53, 73, 62, 73, 58, 57
  283, 89, 33, 36, 17, 66, 36, 58, 48, 34
  704, 16, 51, 77, 54, 77, 55, 73, 67, 73
   86, 18, 73, 82, 50, 85, 58, 93, 71, 80
   67, 14, 58, 75, 54, 90, 50, 87, 67, 76
   66, 15, 82, 54, 57, 88, 63, 87, 56, 58
  739, 17, 64, 50, 43, 76, 58, 72, 50, 52
  682, 15, 53, 70, 56, 85, 57, 87, 63, 74
  232, 16, 62, 92, 62, 86, 63, 85, 75, 86
 1163, 62, 29, 32, 16, 68, 28, 64, 40, 28
   94, 82, 32, 31, 17, 68, 33, 68, 40, 34
  730, 16, 30, 55, 65, 77, 48, 66, 60, 60
   98, 18, 89, 59, 35, 77, 79, 74, 64, 63
  897, 16, 54, 78, 55, 83, 59, 78, 70, 79
  365, 16, 35, 75, 85, 89, 64, 88, 74, 73
 1116, 15, 46, 60, 47, 86, 45, 79, 54, 64
  709, 17, 31, 62, 72, 82, 53, 79, 65, 63
    5, 16, 72, 48, 49, 91, 62, 82, 55, 54
  150, 18, 36, 67, 98, 94, 88, 80, 76, 88
    1, 86, 33, 32, 15, 69, 34, 61, 48, 33
   54, 16, 38, 75, 85, 82, 64, 79, 65, 70
  292, 16, 75, 85, 49, 81, 63, 77, 74, 84
  481, 18, 59, 72, 44, 85, 55, 82, 66, 71
  678, 14, 69, 50, 31, 81, 59, 80, 54, 54
  424, 15, 70, 51, 34, 81, 64, 83, 53, 53
  446, 14, 69, 49, 30, 83, 63, 81, 52, 53
  550, 16, 32, 51, 74, 88, 62, 87, 62, 66
  370, 72, 33, 34, 16, 70, 34, 65, 47, 34
  926, 18, 61, 82, 60, 82, 62, 82, 73, 84
  114, 21, 93, 64, 38, 86, 85, 85, 66, 68
  806, 83, 38, 37, 18, 72, 36, 63, 55, 38
  454, 17, 50, 68, 49, 86, 56, 83, 67, 69
 1101, 68, 31, 29, 16, 72, 29, 71, 40, 32
  679, 18, 70, 54, 32, 81, 71, 76, 57, 51
   76, 18, 78, 53, 33, 83, 71, 78, 65, 57
  911, 76, 33, 36, 19, 70, 33, 66, 51, 34
  163, 18, 62, 85, 65, 85, 63, 74, 68, 84
  620, 15, 71, 48, 53, 73, 65, 58, 54, 54
 1058, 15, 50, 64, 42, 75, 50, 57, 56, 65
 1083, 17, 50, 76, 54, 83, 53, 79, 68, 78
  113, 18, 91, 63, 37, 84, 87, 86, 68, 68
  939, 15, 33, 64, 76, 82, 58, 76, 70, 69
  844, 15, 77, 55, 35, 80, 68, 79, 59, 57
 1125, 16, 67, 42, 30, 77, 65, 69, 44, 48
  641, 18, 76, 56, 35, 74, 68, 60, 59, 57
   10, 15, 48, 80, 72, 84, 58, 79, 70, 81
  207, 19, 35, 57, 83, 85, 72, 80, 66, 73
  311, 17, 67, 83, 52, 86, 67, 90, 75, 84
   21, 17, 84, 51, 31, 78, 71, 76, 58, 56
 1059, 14, 50, 65, 47, 73, 52, 66, 57, 66
  281, 16, 34, 69, 85, 86, 64, 86, 73, 74
  606, 18, 43, 67, 55, 78, 53, 73, 67, 68
  305, 17, 87, 57, 37, 83, 74, 82, 66, 61
  774, 17, 59, 75, 56, 86, 62, 79, 68, 80
  770, 15, 31, 49, 68, 87, 62, 83, 60, 59
  663, 16, 47, 69, 54, 79, 58, 76, 67, 73
  979, 15, 55, 74, 50, 78, 54, 79, 64, 72
  508, 14, 31, 49, 70, 82, 62, 80, 60, 63
  763, 16, 48, 68, 51, 79, 51, 75, 59, 67
  903, 15, 54, 77, 56, 83, 59, 76, 68, 75
  945, 78, 33, 33, 17, 73, 34, 71, 43, 29
  312, 18, 61, 89, 60, 85, 64, 88, 79, 82
  971, 15, 51, 77, 52, 66, 55, 61, 67, 77
  906, 16, 32, 61, 72, 87, 60, 79, 64, 71
  825, 14, 51, 80, 52, 83, 58, 78, 73, 83
  872, 17, 75, 50, 32, 82, 72, 79, 51, 56
  781, 17, 54, 75, 54, 79, 57, 74, 69, 77
  238, 17, 53, 91, 80, 85, 64, 81, 75, 87
  430, 14, 59, 71, 43, 81, 53, 75, 64, 73
  890, 17, 36, 71, 85, 89, 63, 87, 74, 77
  756, 17, 70, 51, 46, 80, 65, 78, 55, 52
  218, 16, 76, 54, 31, 76, 71, 84, 55, 55
  980, 17, 50, 72, 49, 88, 57, 80, 66, 71
  159, 17, 85, 61, 62, 80, 78, 79, 65, 65
  189, 17, 53, 73, 51, 77, 60, 78, 63, 72
 1157, 14, 28, 48, 66, 86, 62, 84, 62, 57
 1060, 14, 29, 58, 67, 83, 49, 77, 59, 59
  160, 17, 83, 58, 34, 79, 73, 77, 61, 62
  373, 15, 75, 52, 33, 83, 68, 78, 57, 60
 1164, 16, 64, 45, 30, 78, 59, 75, 51, 49
  690, 16, 35, 52, 75, 81, 68, 80, 64, 67
  643, 14, 74, 50, 31, 73, 66, 67, 54, 56
  873, 16, 72, 51, 32, 83, 69, 78, 50, 56
 1126, 15, 68, 41, 31, 68, 59, 65, 45, 49
  811, 79, 36, 37, 19, 75, 35, 77, 51, 36
 1128, 14, 50, 65, 41, 82, 52, 82, 55, 66
 1165, 16, 30, 54, 61, 86, 49, 86, 56, 59
  425, 15, 72, 53, 31, 80, 66, 79, 54, 55
   36, 16, 34, 65, 80, 80, 55, 72, 63, 76
  868, 16, 56, 82, 61, 88, 65, 88, 70, 82
  589, 15, 30, 53, 74, 84, 66, 82, 65, 65
  516, 16, 71, 53, 52, 83, 64, 83, 54, 55
  860, 16, 61, 91, 63, 84, 63, 77, 70, 87
  309, 16, 82, 59, 59, 83, 71, 86, 60, 61
   73, 19, 30, 54, 83, 83, 76, 74, 62, 68
  285, 16, 83, 59, 35, 82, 74, 80, 63, 60
  743, 18, 69, 78, 45, 77, 59, 66, 68, 78
  771, 18, 33, 68, 81, 86, 61, 85, 69, 68
  185, 19, 36, 71, 87, 89, 66, 85, 76, 83
 1171, 66, 29, 31, 17, 75, 30, 71, 41, 30
